snapshot_date;type;brand;model;version_raw;manufacture_year;model_year;price;version
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;75990;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79290;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;62190;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2024;2025;73190;C3 LIVE PACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;73990;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2024;2025;72490;C3 LIVE PACK 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker lt 1.0;2024;2025;113990;TRACKER LT 1.0 flex aut.
2025-08-25;sedan;fiat;cronos;cronos drive 1.0;2024;2025;86790;CRONOS DRIVE 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2024;2025;76990;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;ARGO DRIVE 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;81590;onix sedan plus LT 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79490;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;73890;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74590;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80790;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;77290;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;gol;gol 1.6;2021;2022;63590;GOL 1.6 flex mec.
2025-08-25;hatch;fiat;argo;argo 1.0;2023;2023;66490;ARGO 1.0 flex mec.
2025-08-25;pick-up;fiat;toro;toro volcano 2.0;2023;2023;143390;TORO VOLCANO 2.0 diesel aut.
2025-08-25;suv;nissan;kicks;kicks sense 1.6;2022;2022;106390;KICKS SENSE 1.6 flex aut.
2025-08-25;sedan;volkswagen;voyage;voyage 1.0;2022;2023;65190;VOYAGE 1.0 flex mec.
2025-08-25;utilitario;fiat;fiorino;fiorino endurance 1.4;2022;2023;90290;FIORINO ENDURANCE 1.4 flex mec.
2025-08-25;utilitario;renault;master;master furgão l1h1 8m³ 2.3 16v die 4p c/ar;2020;2021;145490;MASTER FURGÃO L1H1 8M³ 2.3 16V DIE 4P C/AR diesel mec.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;83990;HB20S COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;79690;onix sedan plus LT 1.0 flex mec.
2025-08-25;suv;jeep;commander;commander limited 7l 1.3;2023;2023;171590;COMMANDER LIMITED 7L 1.3 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;61590;MOBI LIKE 1.0 flex mec.
2025-08-25;suv;audi;q8;q8 performance black 3.0;2020;2020;386990;Q8 PERFORMANCE BLACK 3.0 aut.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2021;2021;71990;ARGO DRIVE 1.0 flex mec.
2025-08-25;minivan;chevrolet;spin;spin premier 7l 1.8;2024;2025;126690;SPIN PREMIER 7L 1.8 flex aut.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79990;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;73790;ARGO DRIVE 1.0 flex mec.
2025-08-25;pick-up;fiat;strada;nova strada freedom cd 1.3;2023;2023;101390;NOVA STRADA FREEDOM CD 1.3 flex mec.
2025-08-25;hatch;fiat;argo;argo 1.0;2023;2023;66790;ARGO 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2022;2023;75290;onix sedan plus LTZ 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;60690;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2024;2025;78390;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80490;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74190;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2022;2023;58290;MOBI LIKE 1.0 flex mec.
2025-08-25;minivan;chevrolet;spin;spin premier 7l 1.8;2024;2025;133690;SPIN PREMIER 7L 1.8 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2022;2023;72890;onix sedan plus LT 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74390;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;63290;MOBI LIKE 1.0 flex mec.
2025-08-25;suv;jeep;commander;commander limited 7l 1.3;2023;2023;170790;COMMANDER LIMITED 7L 1.3 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;60590;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;69790;HB20 SENSE PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;75790;ARGO DRIVE 1.0 6V FLEX 4P C/AR flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2024;2025;76190;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80990;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80290;POLO TRACK 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;82390;onix sedan plus LT 1.0 flex mec.
2025-08-25;suv;fiat;fastback;fastback audace 1.0;2023;2023;109790;FASTBACK AUDACE 1.0 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2023;2023;74490;onix sedan plus LT 1.0 flex mec.
2025-08-25;suv;jeep;renegade;renegade longitude 1.3;2023;2023;114590;RENEGADE LONGITUDE 1.3 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;75990;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0 12v flex 4p c/ar;2024;2025;76990;onix hatch LT 1.0 12V FLEX 4P C/AR flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar;2024;2025;77390;POLO TRACK 1.0 12V FLEX 4P C/AR flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;75990;ARGO DRIVE 1.0 6V FLEX 4P C/AR flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar;2024;2025;79990;POLO TRACK 1.0 12V FLEX 4P C/AR flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;76190;ARGO DRIVE 1.0 6V FLEX 4P C/AR flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2022;2023;56290;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;81390;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80990;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79990;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;59990;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74690;ARGO DRIVE 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;82990;onix sedan plus LT 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;61090;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2023;56490;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80290;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;ARGO DRIVE 1.0 flex mec.
2025-08-25;suv;volkswagen;taos;taos comfortline 1.4;2023;2023;143790;TAOS COMFORTLINE 1.4 flex aut.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4;2024;2025;160190;T-CROSS HIGHLINE 1.4 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;71190;HB20 SENSE PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2024;2025;78590;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;73990;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;61390;MOBI LIKE 1.0 flex mec.
2025-08-25;suv;jeep;compass;compass longitude 1.3;2023;2023;133990;COMPASS LONGITUDE 1.3 flex aut.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;73690;ARGO DRIVE 1.0 flex mec.
2025-08-25;sedan;toyota;corolla;corolla xei 2.0;2021;2022;128190;COROLLA XEI 2.0 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;75990;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;62290;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;ARGO DRIVE 1.0 flex mec.
2025-08-25;suv;volkswagen;taos;taos highline 1.4;2023;2023;153690;TAOS HIGHLINE 1.4 flex aut.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;73590;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;60790;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;76290;POLO TRACK 1.0 flex mec.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;80690;HB20S COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80590;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;69790;HB20 SENSE PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2023;2023;57590;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;76190;ARGO DRIVE 1.0 flex mec.
2025-08-25;pick-up;fiat;toro;toro freedom 1.3;2023;2023;121390;TORO FREEDOM 1.3 flex aut.
2025-08-25;pick-up;fiat;strada;strada endurance cp flex 1.3;2024;2025;90590;STRADA ENDURANCE CP FLEX 1.3 flex mec.
2025-08-25;sedan;volkswagen;voyage;voyage 1.6;2021;2022;71790;VOYAGE 1.6 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.0;2024;2025;86190;CRONOS DRIVE 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0 12v flex 4p c/ar;2024;2025;81190;onix sedan plus LT 1.0 12V FLEX 4P C/AR flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar;2024;2025;79490;POLO TRACK 1.0 12V FLEX 4P C/AR flex mec.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;83690;HB20S COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;70490;HB20 SENSE PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;74990;ARGO DRIVE 1.0 6V FLEX 4P C/AR flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.0 6v flex 4p c/ar;2024;2025;85490;CRONOS DRIVE 1.0 6V FLEX 4P C/AR flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;70790;HB20 SENSE PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;61290;MOBI LIKE 1.0 flex mec.
2025-08-25;suv;volkswagen;t-cross;t-cross comfortline 1.0;2024;2025;145190;T-CROSS COMFORTLINE 1.0 flex aut.
2025-08-25;suv;jeep;compass;compass longitude 1.3;2024;2025;151790;COMPASS LONGITUDE 1.3 flex aut.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;78290;POLO TRACK 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2024;2025;92390;CRONOS DRIVE 1.3 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80290;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;75990;HB20 COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;pick-up;fiat;strada;strada cp endurance flex 1.4 2p;2022;2023;79490;STRADA CP ENDURANCE FLEX 1.4 2P flex mec.
2025-08-25;sedan;toyota;corolla;corolla xei vvt-ie at 2.0 4p;2022;2023;140290;COROLLA XEI VVT-IE AT 2.0 4P flex aut.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80390;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;81390;POLO TRACK 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;82490;onix sedan plus LT 1.0 flex mec.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;84390;HB20S COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.3;2024;2025;90790;CRONOS DRIVE 1.3 flex mec.
2025-08-25;suv;hyundai;creta;creta comfort plus tgdi flex at 1.0;2024;2025;124590;CRETA COMFORT PLUS TGDI FLEX AT 1.0 flex aut.
2025-08-25;suv;hyundai;creta;creta comfort plus tgdi flex at 1.0;2024;2025;126990;CRETA COMFORT PLUS TGDI FLEX AT 1.0 flex aut.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4;2021;2021;112890;T-CROSS HIGHLINE 1.4 flex aut.
2025-08-25;sedan;volkswagen;voyage;voyage 1.0;2022;2023;63290;VOYAGE 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2022;2023;118290;TRACKER PREMIER 1.2 flex aut.
2025-08-25;pick-up;fiat;strada;nova strada endurance cabine plus 1.4;2022;2022;72490;NOVA STRADA ENDURANCE CABINE PLUS 1.4 flex mec.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4;2024;2025;158490;T-CROSS HIGHLINE 1.4 flex aut.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74590;ARGO DRIVE 1.0 flex mec.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4;2024;2025;165290;T-CROSS HIGHLINE 1.4 flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;69190;HB20 SENSE PLUS FLEX 1.0 flex mec.
2025-08-25;utilitario;fiat;fiorino;fiorino endurance 1.4;2024;2025;104990;FIORINO ENDURANCE 1.4 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.0;2024;2025;85990;CRONOS DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;73090;ARGO DRIVE 1.0 flex mec.
2025-08-25;suv;volkswagen;t-cross;t-cross comfortline 1.0;2024;2025;145990;T-CROSS COMFORTLINE 1.0 flex aut.
2025-08-25;pick-up;fiat;toro;toro volcano 2.0;2023;2023;142190;TORO VOLCANO 2.0 diesel aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;60290;MOBI LIKE 1.0 flex mec.
2025-08-25;suv;volkswagen;taos;taos comfortline 1.4;2023;2023;144890;TAOS COMFORTLINE 1.4 flex aut.
2025-08-25;suv;fiat;pulse;pulse audace 1.0;2024;2025;109690;PULSE AUDACE 1.0 flex aut.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;82590;HB20S COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;72790;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79790;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74590;ARGO DRIVE 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2024;2025;83090;onix sedan plus LT 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80090;POLO TRACK 1.0 flex mec.
2025-08-25;pick-up;volkswagen;saveiro;saveiro robust 1.6;2023;2023;71790;SAVEIRO ROBUST 1.6 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80190;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2024;2025;78990;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79490;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;75090;ARGO DRIVE 1.0 flex mec.
2025-08-25;pick-up;fiat;strada;nova strada endurance cabine plus 1.4;2022;2023;79990;NOVA STRADA ENDURANCE CABINE PLUS 1.4 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74090;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;volkswagen;gol;gol 1.0;2022;2023;62590;GOL 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus premier ii 1.0;2024;2025;110390;onix sedan plus PREMIER II 1.0 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;62090;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;75590;ARGO DRIVE 1.0 flex mec.
2025-08-25;minivan;chevrolet;spin;spin premier 7l 1.8;2024;2025;131990;SPIN PREMIER 7L 1.8 flex aut.
2025-08-25;suv;hyundai;creta;creta comfort plus tgdi flex at 1.0;2024;2025;126490;CRETA COMFORT PLUS TGDI FLEX AT 1.0 flex aut.
2025-08-25;sedan;fiat;cronos;cronos drive 1.0;2024;2025;85290;CRONOS DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;61290;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79290;POLO TRACK 1.0 flex mec.
2025-08-25;suv;jeep;renegade;renegade longitude 1.3;2024;2025;139290;RENEGADE LONGITUDE 1.3 flex aut.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80690;POLO TRACK 1.0 flex mec.
2025-08-25;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;82790;HB20S COMFORT PLUS FLEX 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79990;POLO TRACK 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.0;2024;2025;85290;CRONOS DRIVE 1.0 flex mec.
2025-08-25;suv;jeep;renegade;renegade longitude 1.3;2024;2025;141290;RENEGADE LONGITUDE 1.3 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;62690;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;76690;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80990;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74190;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74690;ARGO DRIVE 1.0 flex mec.
2025-08-25;pick-up;fiat;toro;toro freedom 1.3;2022;2023;119390;TORO FREEDOM 1.3 flex aut.
2025-08-25;suv;mitsubishi;outlander;new outlander 7l 2.0;2021;2022;138190;NEW OUTLANDER 7L 2.0 aut.
2025-08-25;suv;renault;duster;duster zen 1.6;2022;2023;80990;DUSTER ZEN 1.6 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0 4p;2022;2023;54490;MOBI LIKE 1.0 4P flex mec.
2025-08-25;sedan;chevrolet;cruze;cruze lt at turbo 1.4 4p;2022;2022;101390;CRUZE LT AT TURBO 1.4 4P flex aut.
2025-08-25;hatch;hyundai;hb20;hb20 sense 1.0 4p;2022;2023;63090;HB20 SENSE 1.0 4P flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79590;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;81390;POLO TRACK 1.0 flex mec.
2025-08-25;sedan;fiat;cronos;cronos drive 1.0;2024;2025;85990;CRONOS DRIVE 1.0 flex mec.
2025-08-25;sedan;renault;logan;logan zen 1.6;2021;2022;61290;LOGAN ZEN 1.6 flex mec.
2025-08-25;sedan;volkswagen;virtus;virtus 12v tsi flex 1.0;2024;2025;99890;VIRTUS 12V TSI FLEX 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0 8v flex 4p c/ar;2024;2025;61390;MOBI LIKE 1.0 8V FLEX 4P C/AR flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;79390;POLO TRACK 1.0 flex mec.
2025-08-25;pick-up;fiat;strada;strada endurance cp flex 1.3;2024;2025;94290;STRADA ENDURANCE CP FLEX 1.3 flex mec.
2025-08-25;pick-up;fiat;toro;toro freedom 1.3;2023;2023;123590;TORO FREEDOM 1.3 flex aut.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2024;2025;139590;TRACKER PREMIER 1.2 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2024;2025;76990;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80290;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74590;ARGO DRIVE 1.0 flex mec.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2024;2025;61290;MOBI LIKE 1.0 flex mec.
2025-08-25;suv;jeep;renegade;renegade longitude 1.3;2024;2025;140990;RENEGADE LONGITUDE 1.3 flex aut.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74290;ARGO DRIVE 1.0 flex mec.
2025-08-25;suv;jeep;renegade;renegade longitude 1.3;2024;2025;138890;RENEGADE LONGITUDE 1.3 flex aut.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;80790;POLO TRACK 1.0 flex mec.
2025-08-25;pick-up;fiat;strada;nova strada freedom cd 1.3;2024;2025;113690;NOVA STRADA FREEDOM CD 1.3 flex mec.
2025-08-25;hatch;volkswagen;polo;polo track 1.0;2024;2025;81390;POLO TRACK 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2024;2025;76990;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo drive 1.0;2024;2025;74190;ARGO DRIVE 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus lt 1.0;2022;2023;75190;onix sedan plus LT 1.0 flex mec.
2025-08-25;pick-up;fiat;strada;nova strada endurance cabine plus 1.4;2022;2022;77790;NOVA STRADA ENDURANCE CABINE PLUS 1.4 flex mec.
2025-08-25;suv;jeep;compass;compass longitude 1.3;2022;2022;139990;COMPASS LONGITUDE 1.3 flex aut.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2022;2023;68890;onix hatch LT 1.0 flex mec.
2025-08-25;hatch;peugeot;208;208 hatch allure 1.6;2022;2023;80890;208 HATCH ALLURE 1.6 flex aut.
2025-08-25;hatch;fiat;argo;argo flex 1.0 4p;2022;2022;61790;ARGO FLEX 1.0 4P flex mec.
2025-08-25;suv;jeep;renegade;renegade longitude 1.3;2022;2022;106490;RENEGADE LONGITUDE 1.3 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2023;2023;80590;onix sedan plus LTZ 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2023;2023;120090;TRACKER PREMIER 1.2 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2022;2023;81990;onix sedan plus LTZ 1.0 flex mec.
2025-08-25;suv;chevrolet;tracker;tracker premier 1.2;2022;2023;120790;TRACKER PREMIER 1.2 flex aut.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2022;2023;76190;onix sedan plus LTZ 1.0 flex mec.
2025-08-25;suv;jeep;renegade;renegade longitude 1.3;2022;2023;112490;RENEGADE LONGITUDE 1.3 flex aut.
2025-08-25;hatch;citroen;c3;c3 live pack 1.0;2022;2023;66090;C3 LIVE PACK 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2023;2023;69390;onix hatch LT 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2022;2023;89990;onix sedan plus LTZ 1.0 flex aut.
2025-08-25;sedan;fiat;cronos;cronos drive 1.0;2023;2023;71790;CRONOS DRIVE 1.0 flex mec.
2025-08-25;suv;peugeot;3008;3008 griffe thp 1.6 16v 4p c/ar - automático;2022;2023;142390;3008 GRIFFE THP 1.6 16V 4P C/AR - AUTOMÁTICO aut.
2025-08-25;suv;jeep;compass;compass longitude 1.3;2022;2022;131390;COMPASS LONGITUDE 1.3 flex aut.
2025-08-25;hatch;fiat;mobi;mobi like 1.0;2022;2023;50690;MOBI LIKE 1.0 flex mec.
2025-08-25;hatch;fiat;argo;argo 1.0;2022;2023;64590;ARGO 1.0 flex mec.
2025-08-25;hatch;chevrolet;onix;onix lt 1.0;2022;2023;71390;onix hatch LT 1.0 flex mec.
2025-08-25;sedan;chevrolet;onix;onix plus ltz 1.0;2022;2023;87390;onix sedan plus LTZ 1.0 flex aut.
2025-08-25;suv;volkswagen;t-cross;t-cross highline 1.4;2019;2020;107290;T-CROSS HIGHLINE 1.4 flex aut.
2025-08-25;suv;jeep;commander;commander limited 7l 2.0;2023;2023;196590;COMMANDER LIMITED 7L 2.0 diesel aut.
2025-08-25;suv;fiat;fastback;fastback audace 1.0;2023;2023;112090;FASTBACK AUDACE 1.0 flex aut.
2025-08-25;suv;jeep;renegade;renegade longitude 1.3;2022;2023;111190;RENEGADE LONGITUDE 1.3 flex aut.
2025-08-25;suv;fiat;pulse;pulse drive 1.3;2023;2023;93790;PULSE DRIVE 1.3 flex aut.
