snapshot_date;offer_id;fipe_code;type;brand;model;version_raw;manufacture_year;model_year;price;city;state;store_code;store_name;source;version
2025-08-25;11380024;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74300;Recife;PE;;Recife Caxangá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11383450;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2024;74300;São Paulo;SP;;São Paulo Itaim Paulista;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11383827;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74300;Vitória;ES;;Vitória;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384132;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74300;Cuiabá;MT;;Cuiabá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384285;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2024;74300;Cuiabá;MT;;Cuiabá;movida;argo drive 1.0 6v flex
2025-08-25;11385981;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74300;Cuiabá;MT;;Cuiabá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11386429;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74300;Vitória;ES;;Vitória;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11387114;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74300;Brasília;DF;;Brasília SIA;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388798;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74300;Brasília;DF;;Brasília SIA;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388959;005533-6;hatch;volkswagen;polo;1.0 mpi flex 12v 5p;2023;2024;74300;São Paulo;SP;;São Paulo Ermano Marchetti;movida;polo 1.0 mpi flex 12v 5p
2025-08-25;11389027;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74300;Maringá;PR;;Maringá;movida;argo drive 1.0 6v flex
2025-08-25;11389435;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2024;74300;Cuiabá;MT;;Cuiabá;movida;argo drive 1.0 6v flex
2025-08-25;11390589;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74300;Teresina;PI;;Teresina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11394648;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74300;Serra;ES;;Serra;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11379944;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74400;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;polo track 1.0 flex 12v 5p
2025-08-25;11379965;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74400;Belém;PA;;Belém Senador;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380392;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;Curitiba;PR;;Curitiba Floriano;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380526;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;Uberlândia;MG;;Uberlândia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380653;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;Curitiba;PR;;Curitiba Mario Tourinho;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380689;005533-6;hatch;volkswagen;polo;1.0 mpi flex 12v 5p;2023;2024;74400;Londrina;PR;;Londrina;movida;polo 1.0 mpi flex 12v 5p
2025-08-25;11383792;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;Curitiba;PR;;Curitiba Floriano;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11383948;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74400;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384892;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11385572;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74400;Brasília;DF;;Taguatinga;movida;argo drive 1.0 6v flex
2025-08-25;11386300;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11387720;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;Maringá;PR;;Maringá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388278;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2025;74400;Porto Alegre;RS;;Porto Alegre Sarandi;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11390386;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;Curitiba;PR;;Curitiba Floriano;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11391031;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74400;São Paulo;SP;;São Paulo Nações Unidas;movida;argo drive 1.0 6v flex
2025-08-25;11392492;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;Maringá;PR;;Maringá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393228;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74400;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;polo track 1.0 flex 12v 5p
2025-08-25;11394032;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74400;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;argo drive 1.0 6v flex
2025-08-25;11394104;005533-6;hatch;volkswagen;polo;1.0 mpi flex 12v 5p;2023;2024;74400;Rio de Janeiro;RJ;;Rio de Janeiro Tijuca;movida;polo 1.0 mpi flex 12v 5p
2025-08-25;11394344;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74400;São José dos Pinhais;PR;;São José dos Pinhais;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380077;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74500;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380199;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;São José;SC;;São José;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380240;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;São José;SC;;São José;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380300;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;São José;SC;;São José;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11381204;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Niterói;RJ;;Niterói;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11382120;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;São José;SC;;São José;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11383227;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Joinville;SC;;Joinville;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11383995;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74500;Cuiabá;MT;;Cuiabá;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384587;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Niterói;RJ;;Niterói;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11385298;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74500;Osasco;SP;;Osasco;movida;polo track 1.0 flex 12v 5p
2025-08-25;11385397;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Joinville;SC;;Joinville;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11385561;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74500;São José do Rio Preto;SP;;São José do Rio Preto;movida;polo track 1.0 flex 12v 5p
2025-08-25;11386296;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74500;Nova Iguaçu;RJ;;Nova Iguaçu;movida;polo track 1.0 flex 12v 5p
2025-08-25;11387698;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74500;São Paulo;SP;;São Paulo Gastão Vidigal;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388126;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74500;Manaus;AM;;Manaus;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388182;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74500;Nova Iguaçu;RJ;;Nova Iguaçu;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388307;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Blumenau;SC;;Blumenau;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388315;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Blumenau;SC;;Blumenau;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388456;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Itajaí;SC;;Itajaí;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389325;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Rio de Janeiro;RJ;;Rio de Janeiro Av. das Américas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389475;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Blumenau;SC;;Blumenau;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389576;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Blumenau;SC;;Blumenau;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389560;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Itajaí;SC;;Itajaí;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389771;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Joinville;SC;;Joinville;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389976;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Blumenau;SC;;Blumenau;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389998;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Rio de Janeiro;RJ;;Rio de Janeiro Campo Grande;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11390246;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74500;Rio de Janeiro;RJ;;Rio de Janeiro Tijuca;movida;polo track 1.0 flex 12v 5p
2025-08-25;11392139;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Nova Iguaçu;RJ;;Nova Iguaçu;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11392337;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Rio de Janeiro;RJ;;Rio de Janeiro Intendente Magalhães;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393615;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74500;Nova Iguaçu;RJ;;Nova Iguaçu;movida;polo track 1.0 flex 12v 5p
2025-08-25;11393617;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Rio de Janeiro;RJ;;Rio de Janeiro Intendente Magalhães;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393762;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74500;Duque de Caxias;RJ;;Rio de Janeiro Duque de Caxias;movida;polo track 1.0 flex 12v 5p
2025-08-25;11393867;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74500;Serra;ES;;Serra;movida;polo track 1.0 flex 12v 5p
2025-08-25;11394131;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74500;Duque de Caxias;RJ;;Rio de Janeiro Duque de Caxias;movida;polo track 1.0 flex 12v 5p
2025-08-25;11394485;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Rio de Janeiro;RJ;;Rio de Janeiro Vila Valqueire;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11394872;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74500;Nova Iguaçu;RJ;;Nova Iguaçu;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11379705;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74600;São José;SC;;São José;movida;polo track 1.0 flex 12v 5p
2025-08-25;11379898;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;São Paulo;SP;;São Paulo Vila Guilherme;movida;polo track 1.0 flex 12v 5p
2025-08-25;11379887;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74600;Campo Grande;MS;;Campo Grande;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380611;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;Campinas;SP;;Campinas Itapura;movida;polo track 1.0 flex 12v 5p
2025-08-25;11384613;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74600;São Luís;MA;;São Luís;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384707;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2024;74600;Guarulhos;SP;;Guarulhos Timoteo Penteado;movida;argo drive 1.0 6v flex
2025-08-25;11385104;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;Curitiba;PR;;Curitiba Mario Tourinho;movida;polo track 1.0 flex 12v 5p
2025-08-25;11385238;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;Maringá;PR;;Maringá;movida;polo track 1.0 flex 12v 5p
2025-08-25;11385249;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74600;Maringá;PR;;Maringá;movida;polo track 1.0 flex 12v 5p
2025-08-25;11386233;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74600;Taubaté;SP;;Taubaté;movida;polo track 1.0 flex 12v 5p
2025-08-25;11386748;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;São José dos Campos;SP;;São José dos Campos;movida;polo track 1.0 flex 12v 5p
2025-08-25;11387546;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;São Paulo;SP;;São Paulo Penha;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388209;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;Londrina;PR;;Londrina;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389091;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74600;Piracicaba;SP;;Piracicaba;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389799;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;São Paulo;SP;;São Paulo Itaim Paulista;movida;polo track 1.0 flex 12v 5p
2025-08-25;11390019;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;Guarulhos;SP;;Guarulhos Timoteo Penteado;movida;polo track 1.0 flex 12v 5p
2025-08-25;11390342;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74600;Americana;SP;;Americana;movida;polo track 1.0 flex 12v 5p
2025-08-25;11391589;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74600;Cuiabá;MT;;Cuiabá;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393175;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74600;Sorocaba;SP;;Sorocaba Dom Aguirre;movida;polo track 1.0 flex 12v 5p
2025-08-25;11393748;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74600;São Paulo;SP;;São Paulo Eliseu de Almeida;movida;polo track 1.0 flex 12v 5p
2025-08-25;11394853;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2024;74600;Americana;SP;;Americana;movida;argo drive 1.0 6v flex
2025-08-25;11379937;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;Fortaleza;CE;;Fortaleza;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380068;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;Fortaleza;CE;;Fortaleza;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380246;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74700;São Leopoldo;RS;;São Leopoldo;movida;argo drive 1.0 6v flex
2025-08-25;11380456;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;Teresina;PI;;Teresina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380584;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;Fortaleza;CE;;Fortaleza;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11383907;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;Fortaleza;CE;;Fortaleza;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384366;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74700;Goiânia;GO;;Goiânia Mutirão;movida;polo track 1.0 flex 12v 5p
2025-08-25;11385028;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74700;Curitiba;PR;;Curitiba Mario Tourinho;movida;argo drive 1.0 6v flex
2025-08-25;11387800;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;Brasília;DF;;Taguatinga;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388746;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74700;Juiz de Fora;MG;;Juiz de Fora;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388759;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;Fortaleza;CE;;Fortaleza;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11388954;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;Brasília;DF;;Brasília SIA;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393255;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;Serra;ES;;Serra;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393860;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74700;Canoas;RS;;Canoas;movida;argo drive 1.0 6v flex
2025-08-25;11394770;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74700;João Pessoa;PB;;João Pessoa Brisamar;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380519;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;Mogi das Cruzes;SP;;Mogi das Cruzes;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11380878;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;São Paulo;SP;;São Paulo Penha;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11384412;024264-0;hatch;peugeot;208;like 1.0 flex 6v 5p mec.;2023;2024;74800;Maringá;PR;;Maringá;movida;208 like 1.0 flex 6v 5p mec.
2025-08-25;11385083;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11385198;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11385168;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11387648;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389393;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389748;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74800;Cuiabá;MT;;Cuiabá;movida;polo track 1.0 flex 12v 5p
2025-08-25;11391052;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11391250;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74800;Osasco;SP;;Osasco;movida;argo drive 1.0 6v flex
2025-08-25;11392489;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;São José dos Pinhais;PR;;São José dos Pinhais;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393557;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74800;Limeira;SP;;Limeira;movida;argo drive 1.0 6v flex
2025-08-25;11394027;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;Campinas;SP;;Campinas Shopping Dom Pedro;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11394124;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74800;São Paulo;SP;;São Paulo Eliseu de Almeida;movida;argo drive 1.0 6v flex
2025-08-25;11394139;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74800;São Paulo;SP;;São Paulo Radial Leste;movida;argo drive 1.0 6v flex
2025-08-25;11394118;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;São José dos Pinhais;PR;;São José dos Pinhais;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11394340;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;74800;Campinas;SP;;Campinas Shopping Dom Pedro;movida;argo drive 1.0 6v flex
2025-08-25;11394776;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;74800;Santos;SP;;Santos;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11379617;024264-0;hatch;peugeot;208;like 1.0 flex 6v 5p mec.;2023;2024;74900;Mogi das Cruzes;SP;;Mogi das Cruzes;movida;208 like 1.0 flex 6v 5p mec.
2025-08-25;11379933;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;São José do Rio Preto;SP;;São José do Rio Preto;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380470;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Ribeirão Preto;SP;;Ribeirão Preto;movida;polo track 1.0 flex 12v 5p
2025-08-25;11380764;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Campinas;SP;;Campinas Itapura;movida;polo track 1.0 flex 12v 5p
2025-08-25;11382879;024264-0;hatch;peugeot;208;like 1.0 flex 6v 5p mec.;2023;2024;74900;Ribeirão Preto;SP;;Ribeirão Preto;movida;208 like 1.0 flex 6v 5p mec.
2025-08-25;11383632;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11386348;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;São Paulo;SP;;São Paulo Gastão Vidigal;movida;polo track 1.0 flex 12v 5p
2025-08-25;11387212;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;São Paulo;SP;;São Paulo Itaim Paulista;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388294;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;São Paulo;SP;;São Paulo Gastão Vidigal;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388320;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Campinas;SP;;Campinas Shopping Dom Pedro;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388420;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Duque de Caxias;RJ;;Rio de Janeiro Duque de Caxias;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388945;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Brasília;DF;;Taguatinga;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389130;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389205;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;São Luís;MA;;São Luís;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389436;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Rio de Janeiro;RJ;;Rio de Janeiro Campo Grande;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389700;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Brasília;DF;;Brasília SIA;movida;polo track 1.0 flex 12v 5p
2025-08-25;11389738;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Santo André;SP;;Santo André;movida;polo track 1.0 flex 12v 5p
2025-08-25;11390129;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Caxias do Sul;RS;;Caxias do Sul;movida;polo track 1.0 flex 12v 5p
2025-08-25;11390082;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Canoas;RS;;Canoas;movida;polo track 1.0 flex 12v 5p
2025-08-25;11390252;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Brasília;DF;;Brasília SIA;movida;polo track 1.0 flex 12v 5p
