brand_norm;model_norm;version_norm;model_year;fipe_brand;fipe_model;fipe_code;score;match_source;first_seen;last_seen
fiat;strada;nova strada freedom cd 1.3 flex mec;2024;fiat;strada freedom 1.3 flex 8v cd;001530-0;0.8027;contains;2025-08-25;2025-10-15
fiat;strada;nova strada freedom cd 1.3 flex mec;2025;fiat;strada freedom 1.3 flex 8v cd;001530-0;0.8027;contains;2025-08-25;2025-10-15
fiat;strada;nova strada volcano cd 1.3 flex aut;2022;fiat;strada volcano 1.3 flex 8v cd aut.;001549-0;0.8637;contains;2025-09-15;2025-09-15
fiat;strada;strada cd freedom flex 1.3 mec;2023;fiat;strada freedom 1.3 flex 8v cd;001530-0;0.8144;contains;2025-08-25;2025-09-15
fiat;strada;strada cs plus endurance flex 1.4 mec;2022;fiat;strada endurance 1.4 flex 8v cs plus;001526-1;0.7769;contains;2025-08-25;2025-09-15
fiat;strada;strada cs plus endurance flex 1.4 mec;2023;fiat;strada endurance 1.4 flex 8v cs plus;001526-1;0.7769;contains;2025-08-25;2025-09-15
fiat;strada;strada cs plus freedom flex 1.3 mec;2024;fiat;strada freedom 1.3 flex 8v  cs plus;001527-0;0.7665;contains;2025-08-25;2025-09-15
fiat;strada;strada endurance cs plus flex 1.3 mec;2024;fiat;strada endurance 1.3 flex 8v cs plus;001569-5;0.7912;contains;2025-08-25;2025-10-15
fiat;strada;strada endurance cs plus flex 1.3 mec;2025;fiat;strada endurance 1.3 flex 8v cs plus;001569-5;0.7912;contains;2025-08-25;2025-10-15
fiat;titano;titano volcano turbo diesel 4x4 aut 2.2;2025;fiat;titano volcano 2.2 16v 4x4 tb die. aut.;001574-1;0.8974;contains;2025-10-15;2025-10-15
fiat;toro;toro endurance 1.3 turbo 270 flex aut;2022;fiat;toro endurance 1.3 t270 4x2 flex aut.;001537-7;0.9294;contains;2025-09-26;2025-10-15
fiat;toro;toro endurance 1.8 flex aut;2022;fiat;toro endurance 1.8 16v flex aut.;001508-3;1.0;contains;2025-10-06;2025-10-15
fiat;toro;toro endurance 2.0 diesel aut;2022;fiat;toro endurance 2.0 16v 4x4 diesel aut.;001520-2;0.9071;contains;2025-08-25;2025-08-25
fiat;toro;toro endurance 2.0 turbo diesel 4x4 aut;2021;fiat;toro endurance 2.0 16v 4x4 diesel aut.;001520-2;0.865;contains;2025-09-15;2025-10-15
fiat;toro;toro endurance 2.0 turbo diesel 4x4 aut;2022;fiat;toro endurance 2.0 16v 4x4 diesel aut.;001520-2;0.865;contains;2025-08-31;2025-08-31
fiat;toro;toro freedom 1.3 flex aut;2022;fiat;toro freedom 1.3 t270 4x2 flex aut.;001538-5;0.7464;contains;2025-08-25;2025-09-15
fiat;toro;toro freedom 1.3 flex aut;2023;fiat;toro freedom 1.3 t270 4x2 flex aut.;001538-5;0.7464;contains;2025-08-25;2025-08-31
fiat;toro;toro freedom 1.3 flex aut;2024;fiat;toro freedom 1.3 t270 4x2 flex aut.;001538-5;0.7464;contains;2025-08-25;2025-09-15
fiat;toro;toro freedom 1.3 flex aut;2025;fiat;toro freedom 1.3 t270 4x2 flex aut.;001538-5;0.7464;contains;2025-08-25;2025-09-15
fiat;toro;toro freedom 1.3 turbo 270 flex aut;2022;fiat;toro freedom 1.3 t270 4x2 flex aut.;001538-5;0.928;contains;2025-08-31;2025-10-15
fiat;toro;toro freedom 1.3 turbo 270 flex aut;2023;fiat;toro freedom 1.3 t270 4x2 flex aut.;001538-5;0.928;contains;2025-08-31;2025-10-15
fiat;toro;toro freedom 1.3 turbo 270 flex aut;2024;fiat;toro freedom 1.3 t270 4x2 flex aut.;001538-5;0.928;contains;2025-08-31;2025-10-15
fiat;toro;toro freedom 1.3 turbo 270 flex aut;2025;fiat;toro freedom 1.3 t270 4x2 flex aut.;001538-5;0.928;contains;2025-08-31;2025-10-15
fiat;toro;toro freedom 2.0 diesel aut;2022;fiat;toro freedom 2.0 16v 4x4 tb diesel aut.;001487-7;0.8147;contains;2025-08-25;2025-08-25
fiat;toro;toro freedom 2.0 diesel aut;2023;fiat;toro freedom 2.0 16v 4x4 tb diesel aut.;001487-7;0.8147;contains;2025-08-25;2025-08-25
fiat;toro;toro freedom 2.0 turbo diesel 4x4 aut;2021;fiat;toro freedom 2.0 16v 4x4 tb diesel aut.;001487-7;0.9459;contains;2025-09-26;2025-10-06
fiat;toro;toro freedom 2.0 turbo diesel 4x4 aut;2022;fiat;toro freedom 2.0 16v 4x4 tb diesel aut.;001487-7;0.9459;contains;2025-08-31;2025-10-15
fiat;toro;toro freedom 2.0 turbo diesel 4x4 aut;2023;fiat;toro freedom 2.0 16v 4x4 tb diesel aut.;001487-7;0.9459;contains;2025-08-31;2025-09-15
fiat;toro;toro freedom turbo flex aut 4x2 1.3;2024;fiat;toro freedom 1.3 t270 4x2 flex aut.;001538-5;0.8199;contains;2025-08-25;2025-08-25
fiat;toro;toro volcano 1.3 flex aut;2024;fiat;toro volcano 1.3 t270 4x2 flex aut.;001539-3;0.7464;contains;2025-08-25;2025-08-25
fiat;toro;toro volcano 1.3 turbo 270 flex aut;2024;fiat;toro volcano 1.3 t270 4x2 flex aut.;001539-3;0.928;contains;2025-08-31;2025-09-15
fiat;toro;toro volcano 1.3 turbo 270 flex aut;2025;fiat;toro volcano 1.3 t270 4x2 flex aut.;001539-3;0.928;contains;2025-09-15;2025-10-15
fiat;toro;toro volcano 2.0 diesel aut;2022;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.8147;contains;2025-08-25;2025-09-15
fiat;toro;toro volcano 2.0 diesel aut;2023;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.8147;contains;2025-08-25;2025-08-31
fiat;toro;toro volcano 2.0 diesel aut;2024;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.8147;contains;2025-08-25;2025-09-15
fiat;toro;toro volcano 2.0 diesel aut;2025;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.8147;contains;2025-08-25;2025-08-31
fiat;toro;toro volcano 2.0 turbo diesel 4x4 aut;2022;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.9459;contains;2025-08-25;2025-10-15
fiat;toro;toro volcano 2.0 turbo diesel 4x4 aut;2023;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.9459;contains;2025-08-31;2025-10-15
fiat;toro;toro volcano 2.0 turbo diesel 4x4 aut;2024;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.9459;contains;2025-08-25;2025-10-15
fiat;toro;toro volcano 2.0 turbo diesel 4x4 aut;2025;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.9459;contains;2025-08-31;2025-10-15
fiat;toro;toro volcano diesel aut 4x4 2.0;2023;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.7866;contains;2025-08-25;2025-09-15
fiat;toro;toro volcano diesel aut 4x4 2.0 etanol;2022;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.7138;contains;2025-08-25;2025-08-25
fiat;toro;toro volcano turbo diesel aut 4x4 2.0;2023;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.8919;contains;2025-08-25;2025-08-25
fiat;toro;toro volcano turbo diesel aut 4x4 2.0;2024;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.8919;contains;2025-08-25;2025-09-15
fiat;uno;uno attractive 1.0 flex mec;2021;fiat;uno attractive 1.0 fire flex 8v 5p;001424-9;0.7915;contains;2025-10-15;2025-10-15
ford;bronco;bronco sport wildtrak 2.0 aut;2022;ford;bronco sport wildtrak 2.0 tb 16v awd aut;003481-9;0.8193;contains;2025-08-25;2025-09-15
ford;bronco;bronco sport wildtrak 2.0 aut;2023;ford;bronco sport wildtrak 2.0 tb 16v awd aut;003481-9;0.8193;contains;2025-08-31;2025-09-15
ford;bronco;bronco sport wildtrak 2.0 turbo ecoboost gtdi 4x4 aut;2022;ford;bronco sport wildtrak 2.0 tb 16v awd aut;003481-9;0.7472;contains;2025-09-26;2025-10-15
ford;bronco;bronco sport wildtrak 2.0 turbo ecoboost gtdi 4x4 aut;2023;ford;bronco sport wildtrak 2.0 tb 16v awd aut;003481-9;0.7472;contains;2025-09-26;2025-10-15
ford;ka;ka hatch se 1.0 flex mec;2021;ford;ka 1.5 se plus 12v flex 5p mec.;003461-4;0.6404;contains;2025-08-31;2025-08-31
ford;ka;ka sedan se 1.5 flex mec;2019;ford;ka 1.5 sedan se 12v flex 4p mec.;003463-0;0.9167;contains;2025-08-25;2025-08-25
ford;ka;ka sedan se 1.5 flex mec;2020;ford;ka 1.5 sedan se 12v flex 4p mec.;003463-0;0.9167;contains;2025-08-31;2025-10-06
ford;ka;ka sedan se plus aut 1.5 flex;2021;ford;ka 1.5 sedan se plus 12v flex 4p aut.;003465-7;0.8621;contains;2025-08-25;2025-09-15
ford;ranger;ranger cd xlt aut 4x4 3.2 diesel;2023;ford;ranger xlt 3.2 20v 4x4 cd diesel aut.;003363-4;0.8594;contains;2025-08-25;2025-08-25
ford;ranger;ranger cd xlt aut 4x4 3.2 flex;2023;ford;ranger xlt 3.2 20v 4x4 cd diesel aut.;003363-4;0.6975;contains;2025-08-31;2025-08-31
ford;ranger;ranger xl cd 2.2 diesel 4x4 mec;2023;ford;ranger xl 2.2 4x4 cd diesel mec.;003426-6;0.8871;contains;2025-08-31;2025-10-15
ford;ranger;ranger xl cd 2.2 diesel mec;2023;ford;ranger xl 2.2 4x4 cd diesel mec.;003426-6;0.8621;contains;2025-08-25;2025-08-25
ford;ranger;ranger xl cs 2.2 diesel 4x4 mec;2023;ford;ranger xl 2.2 4x4 cs diesel mec.;003433-9;0.8871;contains;2025-09-15;2025-10-15
ford;ranger;ranger xl cs 2.2 diesel mec;2023;ford;ranger xl 2.2 4x4 cs diesel mec.;003433-9;0.8621;contains;2025-08-25;2025-08-25
ford;ranger;ranger xls cd 2.2 diesel 4x4 aut;2023;ford;ranger xls 2.2 4x4 cd diesel aut.;003421-5;0.8906;contains;2025-09-15;2025-10-15
ford;ranger;ranger xlt cd 3.2 diesel 4x4 aut;2023;ford;ranger xlt 3.2 20v 4x4 cd diesel aut.;003363-4;0.8906;contains;2025-09-15;2025-10-15
ford;territory;territory titanium 1.5 aut;2025;ford;territory titanium 1.5 gtdi ecobo. aut.;003478-9;0.786;contains;2025-08-31;2025-09-15
ford;territory;territory titanium 1.5 turbo ecoboost aut;2025;ford;territory titanium 1.5 gtdi ecobo. aut.;003478-9;0.7359;contains;2025-09-26;2025-10-15
ford;transit;transit minibus l3h2 2.0 diesel mec;2022;ford;transit minibus vidrada 2.0 16v diesel;003482-7;0.7238;contains;2025-08-25;2025-08-25
gwm;haval;haval h6 gt hibrido phev aut 1.5 hib;2025;gwm;haval h6 gt phev awd (hibrido);096003-9;0.6223;contains;2025-08-31;2025-10-15
gwm;haval;haval h6 premium hibrido hev aut 1.5 hib;2024;gwm;haval h6 premium hev (hibrido);096001-2;0.7087;contains;2025-09-15;2025-10-15
gwm;haval;haval h6 premium hibrido hev aut 1.5 hib;2025;gwm;haval h6 premium hev (hibrido);096001-2;0.7087;contains;2025-08-25;2025-10-06
gwm;haval;haval h6 premium hibrido phev aut 1.5 hib;2024;gwm;haval h6 premium phev awd (hibrido);096002-0;0.6497;contains;2025-08-25;2025-10-15
gwm;haval;haval h6 premium hibrido phev aut 1.5 hib;2025;gwm;haval h6 premium phev awd (hibrido);096002-0;0.6497;contains;2025-08-25;2025-10-15
honda;city;city sedan exl 1.5 flex aut;2023;honda;city sedan exl 1.5 flex  16v 4p aut.;014063-5;1.0;contains;2025-08-25;2025-10-06
honda;hr v;hr v exl 1.5 flex aut;2023;honda;hr-v exl 1.5 sensing 16v 5p aut.;014110-0;0.7929;contains;2025-08-31;2025-08-31
hyundai;creta;creta action 1.6 flex aut;2023;hyundai;creta action 1.6 16v flex aut.;015190-4;1.0;contains;2025-08-25;2025-10-15
hyundai;creta;creta action 1.6 flex aut;2024;hyundai;creta action 1.6 16v flex aut.;015190-4;1.0;contains;2025-08-25;2025-10-15
hyundai;creta;creta action 1.6 flex aut;2025;hyundai;creta action 1.6 16v flex aut.;015190-4;1.0;contains;2025-08-25;2025-10-15
hyundai;creta;creta action aut 1.6 flex;2023;hyundai;creta action 1.6 16v flex aut.;015190-4;0.92;contains;2025-08-25;2025-09-15
hyundai;creta;creta action aut 1.6 flex;2024;hyundai;creta action 1.6 16v flex aut.;015190-4;0.92;contains;2025-08-25;2025-09-15
hyundai;creta;creta action aut 1.6 flex;2025;hyundai;creta action 1.6 16v flex aut.;015190-4;0.92;contains;2025-08-25;2025-08-25
hyundai;creta;creta comfortline 1.0 flex aut;2023;hyundai;creta comfort 1.0 tb 12v flex aut.;015200-5;0.8939;contains;2025-09-15;2025-09-15
hyundai;creta;creta comfortline 1.0 flex aut;2024;hyundai;creta comfort 1.0 tb 12v flex aut.;015200-5;0.8939;contains;2025-08-25;2025-09-15
hyundai;creta;creta comfortline 1.0 flex aut;2025;hyundai;creta comfort 1.0 tb 12v flex aut.;015200-5;0.8939;contains;2025-08-25;2025-08-31
hyundai;creta;creta comfortline 1.0 tgdi turbo flex aut;2022;hyundai;creta comfort 1.0 tb 12v flex aut.;015200-5;0.9159;contains;2025-10-06;2025-10-15
hyundai;creta;creta comfortline 1.0 tgdi turbo flex aut;2023;hyundai;creta comfort 1.0 tb 12v flex aut.;015200-5;0.9159;contains;2025-09-15;2025-10-15
hyundai;creta;creta comfortline 1.0 tgdi turbo flex aut;2024;hyundai;creta comfort 1.0 tb 12v flex aut.;015200-5;0.9159;contains;2025-08-25;2025-10-15
hyundai;creta;creta comfortline plus tgdi flex aut 1.0;2024;hyundai;creta comfort plus 1.0 tb 12v flex aut.;015244-7;0.8146;contains;2025-08-25;2025-10-15
hyundai;creta;creta comfortline plus tgdi flex aut 1.0;2025;hyundai;creta comfort plus 1.0 tb 12v flex aut.;015244-7;0.8146;contains;2025-08-25;2025-10-15
hyundai;creta;creta limited 1.0 flex aut;2024;hyundai;creta limited 1.0 tb 12v flex aut.;015203-0;0.8877;contains;2025-08-25;2025-08-25
hyundai;creta;creta limited 1.0 tgdi turbo flex aut;2024;hyundai;creta limited 1.0 tb 12v flex aut.;015203-0;0.9121;contains;2025-08-25;2025-10-15
hyundai;creta;creta limited safety tgdi flex aut 1.0;2024;hyundai;creta limit. safety 1.0 tb 12v flex aut.;015243-9;0.8097;contains;2025-08-25;2025-10-15
hyundai;creta;creta limited safety tgdi flex aut 1.0;2025;hyundai;creta limit. safety 1.0 tb 12v flex aut.;015243-9;0.8097;contains;2025-08-25;2025-10-15
hyundai;creta;creta n line 1.0 flex aut;2024;hyundai;creta n line 1.0 tb 12v flex aut.;015212-9;0.8948;contains;2025-08-25;2025-08-25
hyundai;creta;creta n line 1.0 tgdi turbo flex aut;2024;hyundai;creta n line 1.0 tb 12v flex aut.;015212-9;0.9177;contains;2025-08-31;2025-10-15
hyundai;creta;creta n line 1.0 tgdi turbo flex aut;2025;hyundai;creta n line 1.0 tb 12v flex aut.;015212-9;0.9177;contains;2025-09-26;2025-10-15
hyundai;creta;creta platinum 1.0 flex aut;2024;hyundai;creta platinum 1.0 tb 12v flex aut.;015202-1;0.8894;contains;2025-08-25;2025-09-15
hyundai;creta;creta platinum 1.0 tgdi turbo flex aut;2024;hyundai;creta platinum 1.0 tb 12v flex aut.;015202-1;0.9131;contains;2025-08-31;2025-10-15
hyundai;creta;creta platinum safety tgdi flex aut 1.0;2024;hyundai;creta plat. safety 1.0 tb 12v flex aut.;015237-4;0.8122;contains;2025-08-25;2025-10-15
hyundai;creta;creta platinum safety tgdi flex aut 1.0;2025;hyundai;creta plat. safety 1.0 tb 12v flex aut.;015237-4;0.8122;contains;2025-08-25;2025-10-15
hyundai;creta;creta ultimate 2.0 flex aut;2024;hyundai;creta ultimate 2.0 16v flex aut.;015201-3;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 comfortline 1.0 flex aut;2023;hyundai;hb20 comfort 1.0 tb flex 12v aut;015214-5;0.8925;contains;2025-08-25;2025-08-31
hyundai;hb20;hb20 comfortline 1.0 flex aut;2024;hyundai;hb20 comfort 1.0 tb flex 12v aut;015214-5;0.8925;contains;2025-08-25;2025-08-31
hyundai;hb20;hb20 comfortline 1.0 flex mec;2023;hyundai;hb20 comfort 1.0 flex 12v mec.;015215-3;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 comfortline 1.0 flex mec;2024;hyundai;hb20 comfort 1.0 flex 12v mec.;015215-3;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 comfortline 1.0 gdi turbo flex aut;2023;hyundai;hb20 comfort 1.0 tb flex 12v aut;015214-5;0.9213;contains;2025-08-31;2025-10-15
hyundai;hb20;hb20 comfortline 1.0 gdi turbo flex aut;2024;hyundai;hb20 comfort 1.0 tb flex 12v aut;015214-5;0.9213;contains;2025-08-31;2025-10-15
hyundai;hb20;hb20 comfortline 1.0 gdi turbo flex mec;2023;hyundai;hb20 comfort 1.0 tb flex 12v mec;015216-1;0.9213;contains;2025-10-06;2025-10-10
hyundai;hb20;hb20 comfortline 1.0 gdi turbo flex mec;2024;hyundai;hb20 comfort 1.0 tb flex 12v mec;015216-1;0.9213;contains;2025-10-06;2025-10-15
hyundai;hb20;hb20 comfortline mt 1.0 flex mec;2023;hyundai;hb20 comfort 1.0 flex 12v mec.;015215-3;0.9148;contains;2025-08-25;2025-08-25
hyundai;hb20;hb20 comfortline mt 1.0 flex mec;2024;hyundai;hb20 comfort 1.0 flex 12v mec.;015215-3;0.9148;contains;2025-08-25;2025-09-15
hyundai;hb20;hb20 comfortline plus 1.0 flex mec;2025;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 comfortline plus flex 1.0 mec;2024;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;0.9412;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 comfortline plus flex 1.0 mec;2025;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;0.9412;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 comfortline plus tgdi flex 1.0 mec;2024;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;0.873;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 comfortline plus tgdi flex aut 1.0;2024;hyundai;hb20 comfort plus 1.0 tb flex 12v aut.;015236-6;0.8122;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 comfortline plus tgdi flex aut 1.0;2025;hyundai;hb20 comfort plus 1.0 tb flex 12v aut.;015236-6;0.8122;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 comfortline plus tgdi flex aut 1.0 fh;2024;hyundai;hb20 comfort plus 1.0 tb flex 12v aut.;015236-6;0.7636;contains;2025-09-15;2025-10-10
hyundai;hb20;hb20 comfortline plus tgdi flex aut 1.0 mec;2025;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;0.8097;contains;2025-09-15;2025-09-15
hyundai;hb20;hb20 comfortline tgdi aut 1.0 flex;2024;hyundai;hb20 comfort 1.0 tb flex 12v aut;015214-5;0.7552;contains;2025-08-25;2025-08-25
hyundai;hb20;hb20 evolution 1.0 flex mec;2022;hyundai;hb20 evolution 1.0 flex 12v mec.;015164-5;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 limited 1.0 flex mec;2023;hyundai;hb20 limited 1.0 flex 12v mec.;015213-7;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 limited 1.0 flex mec;2024;hyundai;hb20 limited 1.0 flex 12v mec.;015213-7;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 limited plus flex 1.0 mec;2024;hyundai;hb20 limited plus 1.0 flex 12v mec.;015235-8;0.9333;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 limited plus flex 1.0 mec;2025;hyundai;hb20 limited plus 1.0 flex 12v mec.;015235-8;0.9333;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 platinum 1.0 flex aut;2023;hyundai;hb20 platinum 1.0 tb flex 12v aut.;015209-9;0.8877;contains;2025-08-25;2025-08-25
hyundai;hb20;hb20 platinum 1.0 flex aut;2024;hyundai;hb20 platinum 1.0 tb flex 12v aut.;015209-9;0.8877;contains;2025-08-25;2025-09-15
hyundai;hb20;hb20 platinum 1.0 flex mec;2022;hyundai;hb20 platinum 1.0 tb flex 12v mec.;015204-8;0.8877;contains;2025-08-25;2025-09-15
hyundai;hb20;hb20 platinum 1.0 gdi turbo flex aut;2022;hyundai;hb20 platinum 1.0 tb flex 12v aut.;015209-9;0.9189;contains;2025-10-06;2025-10-15
hyundai;hb20;hb20 platinum 1.0 gdi turbo flex aut;2024;hyundai;hb20 platinum 1.0 tb flex 12v aut.;015209-9;0.9189;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 platinum 1.0 gdi turbo flex mec;2022;hyundai;hb20 platinum 1.0 tb flex 12v mec.;015204-8;0.9189;contains;2025-10-06;2025-10-15
hyundai;hb20;hb20 platinum plus 1.0 flex aut;2024;hyundai;hb20 platinum plus 1.0 tb flex 12v aut.;015208-0;0.9042;contains;2025-08-25;2025-08-25
hyundai;hb20;hb20 platinum plus 1.0 gdi turbo flex aut;2024;hyundai;hb20 platinum plus 1.0 tb flex 12v aut.;015208-0;0.9294;contains;2025-08-31;2025-10-10
hyundai;hb20;hb20 platinum safety tgdi flex aut 1.0;2024;hyundai;hb20 plat. safety 1.0 tb flex 12v aut.;015233-1;0.8097;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 platinum safety tgdi flex aut 1.0;2025;hyundai;hb20 plat. safety 1.0 tb flex 12v aut.;015233-1;0.8097;contains;2025-09-15;2025-09-26
hyundai;hb20;hb20 platinum tgdi aut 1.0 flex;2022;hyundai;hb20 platinum 1.0 tb flex 12v aut.;015209-9;0.7421;contains;2025-08-25;2025-08-25
hyundai;hb20;hb20 sense 1.0 flex mec;2023;hyundai;hb20 sense 1.0 flex 12v mec.;015165-3;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 sense 1.0 flex mec;2024;hyundai;hb20 sense 1.0 flex 12v mec.;015165-3;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 sense plus flex 1.0 mec;2024;hyundai;hb20 sense plus 1.0 flex 12v mec.;015234-0;0.9286;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 sense plus flex 1.0 mec;2025;hyundai;hb20 sense plus 1.0 flex 12v mec.;015234-0;0.9286;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20 vision 1.0 flex mec;2022;hyundai;hb20 vision 1.0 flex 12v mec.;015168-8;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20;hb20s evolution 1.0 flex mec;2022;hyundai;hb20s evolution 1.0 flex 12v mec.;015176-9;1.0;contains;2025-08-31;2025-08-31
hyundai;hb20;hb20s vision 1.0 flex mec;2022;hyundai;hb20s vision 1.0 flex 12v mec.;015174-2;1.0;contains;2025-09-15;2025-10-15
hyundai;hb20 x;hb20x evolution 1.6 flex aut;2022;;;;0.0;contains;2025-09-26;2025-09-26
hyundai;hb20s;hb20s comfortline 1.0 flex aut;2023;hyundai;hb20s comfort 1.0 tb flex 12v aut.;015217-0;0.8939;contains;2025-08-31;2025-09-15
hyundai;hb20s;hb20s comfortline 1.0 flex aut;2024;hyundai;hb20s comfort 1.0 tb flex 12v aut.;015217-0;0.8939;contains;2025-08-25;2025-09-15
hyundai;hb20s;hb20s comfortline 1.0 flex mec;2023;hyundai;hb20s comfort 1.0  flex 12v mec.;015218-8;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s comfortline 1.0 flex mec;2024;hyundai;hb20s comfort 1.0  flex 12v mec.;015218-8;1.0;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s comfortline 1.0 gdi turbo flex aut;2023;hyundai;hb20s comfort 1.0 tb flex 12v aut.;015217-0;0.922;contains;2025-08-31;2025-10-15
hyundai;hb20s;hb20s comfortline 1.0 gdi turbo flex aut;2024;hyundai;hb20s comfort 1.0 tb flex 12v aut.;015217-0;0.922;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s comfortline mt 1.0 flex mec;2023;hyundai;hb20s comfort 1.0  flex 12v mec.;015218-8;0.9156;contains;2025-08-25;2025-09-15
hyundai;hb20s;hb20s comfortline mt 1.0 flex mec;2024;hyundai;hb20s comfort 1.0  flex 12v mec.;015218-8;0.9156;contains;2025-08-25;2025-08-25
hyundai;hb20s;hb20s comfortline plus flex 1.0 mec;2024;hyundai;hb20s comfort plus 1.0 flex 12v mec.;015239-0;0.9429;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s comfortline plus flex 1.0 mec;2025;hyundai;hb20s comfort plus 1.0 flex 12v mec.;015239-0;0.9429;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s comfortline plus tgdi flex aut 1.0;2024;hyundai;hb20s comfort plus 1.0 tb flex 12v aut;015240-4;0.8146;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s comfortline plus tgdi flex aut 1.0;2025;hyundai;hb20s comfort plus 1.0 tb flex 12v aut;015240-4;0.8146;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s comfortline tgdi aut 1.0 flex;2024;hyundai;hb20s comfort 1.0 tb flex 12v aut.;015217-0;0.7591;contains;2025-08-25;2025-09-15
hyundai;hb20s;hb20s limited 1.0 flex mec;2024;hyundai;hb20s limited 1.0  flex 12v mec.;015219-6;1.0;contains;2025-08-31;2025-10-15
hyundai;hb20s;hb20s limited plus flex 1.0 mec;2024;hyundai;hb20s limited plus 1.0  flex 12v mec.;015242-0;0.9355;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s limited plus flex 1.0 mec;2025;hyundai;hb20s limited plus 1.0  flex 12v mec.;015242-0;0.9355;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s platinum 1.0 flex aut;2022;hyundai;hb20s platinum 1.0 tb flex 12v aut.;015206-4;0.8894;contains;2025-08-25;2025-09-15
hyundai;hb20s;hb20s platinum 1.0 flex aut;2023;hyundai;hb20s platinum 1.0 tb flex 12v aut.;015206-4;0.8894;contains;2025-09-15;2025-09-15
hyundai;hb20s;hb20s platinum 1.0 flex aut;2024;hyundai;hb20s platinum 1.0 tb flex 12v aut.;015206-4;0.8894;contains;2025-08-25;2025-09-15
hyundai;hb20s;hb20s platinum 1.0 gdi turbo flex aut;2022;hyundai;hb20s platinum 1.0 tb flex 12v aut.;015206-4;0.9198;contains;2025-08-31;2025-10-15
hyundai;hb20s;hb20s platinum 1.0 gdi turbo flex aut;2023;hyundai;hb20s platinum 1.0 tb flex 12v aut.;015206-4;0.9198;contains;2025-09-15;2025-10-15
hyundai;hb20s;hb20s platinum 1.0 gdi turbo flex aut;2024;hyundai;hb20s platinum 1.0 tb flex 12v aut.;015206-4;0.9198;contains;2025-08-25;2025-10-15
hyundai;hb20s;hb20s platinum plus 1.0 flex aut;2024;hyundai;hb20s platinum plus 1.0 tb flex 12v aut.;015205-6;0.9055;contains;2025-08-25;2025-09-15
hyundai;hb20s;hb20s platinum plus 1.0 gdi turbo flex aut;2024;hyundai;hb20s platinum plus 1.0 tb flex 12v aut.;015205-6;0.93;contains;2025-08-31;2025-10-15
hyundai;hb20s;hb20s platinum safety tgdi flex aut 1.0;2024;hyundai;hb20s plat. safety 1.0 tb flex 12v aut.;015238-2;0.8122;contains;2025-08-25;2025-10-15
