snapshot_date;snapshot_year;snapshot_month;type;brand;model;fipe_version;fipe_code;manufacture_year;model_year;offer_price;fipe_price;premium_vs_fipe_price;fipe_code_model_year;model_model_year
2025-08-25;2025;8;pickup/vans;chevrolet;spin;SPIN PREMIER 1.8 8V Econo.Flex 5p Aut.;004494-6;2023;2024;105790;120659.0;-0.12323158653726618;004494-6_2024;spin_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross Hig. 250 TSI 1.4 Flex 16V 5p Aut;005508-5;2023;2024;138890;150708.0;-0.078416540595058;005508-5_2024;t-cross_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;79890;86555.0;-0.07700306163710935;015239-0_2024;hb20s_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;62190;67260.0;-0.07537912578055307;001536-9_2024;mobi_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75290;84549.0;-0.10951046138925356;004517-9_2024;onix_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2023;2024;82590;81642.0;0.011611670463731903;001505-9_2024;cronos_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2024;2024;73290;73265.0;0.00034122705248072066;004517-9_2024;onix_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LT 1.0 12V Flex 4p Mec.;004518-7;2024;2024;79490;76454.0;0.039710152510006015;004518-7_2024;onix_2024
2025-08-25;2025;8;utilitario;peugeot;partner;Partner Rapid Busin. Pack 1.4 Flex Mec.;024263-2;2023;2024;86790;92743.0;-0.06418813279708442;024263-2_2024;partner_2024
2025-08-25;2025;8;pickup/vans;fiat;strada;Strada Endurance 1.3 Flex 8V CS;001569-5;2024;2024;82890;89979.0;-0.07878504984496383;001569-5_2024;strada_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LT 1.0 12V Flex 4p Mec.;004518-7;2024;2024;79090;75973.0;0.04102773353691443;004518-7_2024;onix_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut.;005509-3;2024;2024;121190;135489.0;-0.10553624279461801;005509-3_2024;t-cross_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;80690;80331.0;0.0044690094733042035;015239-0_2024;hb20s_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;119390;135244.0;-0.11722516340835823;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72790;79826.0;-0.08814170821536843;015245-5_2024;hb20_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72790;77902.0;-0.06562090832071063;015245-5_2024;hb20_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72990;80651.0;-0.09498952275855228;015245-5_2024;hb20_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;74690;72715.0;0.02716083339063467;004517-9_2024;onix_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER Premier 1.2 Turbo 12V Flex Aut.;004525-0;2023;2024;117690;138096.0;-0.14776677094195342;004525-0_2024;tracker_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;62190;65808.0;-0.054978118161925604;001536-9_2024;mobi_2024
2025-08-25;2025;8;pickup/vans;fiat;toro;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;2024;135990;139592.0;-0.025803770989741532;001538-5_2024;toro_2024
2025-08-25;2025;8;hatch;fiat;argo;ARGO DRIVE 1.0 6V Flex;001494-0;2024;2024;72190;76258.0;-0.05334522279629678;001494-0_2024;argo_2024
2025-08-25;2025;8;utilitario;peugeot;partner;Partner Rapid Busin. Pack 1.4 Flex Mec.;024263-2;2023;2024;88190;92743.0;-0.04909265389301618;024263-2_2024;partner_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2023;2024;85490;81642.0;0.047132603316920214;001505-9_2024;cronos_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 MPI Flex 12V 5p;005533-6;2023;2024;80190;79530.0;0.008298755186721992;005533-6_2024;polo_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2023;2024;81790;81642.0;0.001812792435266162;001505-9_2024;cronos_2024
2025-08-25;2025;8;utilitario;fiat;fiorino;Fiorino Endurance EVO 1.4 Flex 8V 2p;001531-8;2023;2024;91390;96778.0;-0.055673810163466904;001531-8_2024;fiorino_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut.;005509-3;2023;2024;117990;137426.0;-0.14142884170389883;005509-3_2024;t-cross_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER Premier 1.2 Turbo 12V Flex Aut.;004525-0;2023;2024;119390;132791.0;-0.10091798389951126;004525-0_2024;tracker_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 MPI Flex 12V 5p;005533-6;2023;2024;82090;82246.0;-0.0018967487780560757;005533-6_2024;polo_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;61590;67260.0;-0.08429973238180197;001536-9_2024;mobi_2024
2025-08-25;2025;8;pickup/vans;chevrolet;s10;S10 Pick-Up LTZ 2.8 TDI 4x4 CD Dies.Aut;004397-4;2023;2024;207590;223083.0;-0.06944948741051536;004397-4_2024;s10_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;72090;75554.0;-0.04584800275299786;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72890;78458.0;-0.07096790639577863;015245-5_2024;hb20_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER Premier 1.2 Turbo 12V Flex Aut.;004525-0;2023;2024;119390;132791.0;-0.10091798389951126;004525-0_2024;tracker_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72290;80651.0;-0.10366889437204746;015245-5_2024;hb20_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2023;2024;112990;138576.0;-0.1846351460570373;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;70190;72715.0;-0.03472460977790002;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2024;2024;70390;75155.0;-0.06340230190938727;004517-9_2024;onix_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;79690;83525.0;-0.045914396887159536;015239-0_2024;hb20s_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75090;72715.0;0.0326617616722822;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort 1.0 Flex 12V Mec.;015215-3;2023;2024;69190;75114.0;-0.07886678914716298;015215-3_2024;hb20_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut.;005509-3;2023;2024;117990;137426.0;-0.14142884170389883;005509-3_2024;t-cross_2024
2025-08-25;2025;8;pickup/vans;fiat;toro;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;2024;129590;139592.0;-0.07165167058284143;001538-5_2024;toro_2024
2025-08-25;2025;8;pickup/vans;fiat;toro;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;2024;132990;138830.0;-0.04206583591442772;001538-5_2024;toro_2024
2025-08-25;2025;8;hatch;citroen;c3;C3 Live Pack 1.0 Flex 6V 5p Mec.;011223-2;2023;2024;68190;74178.0;-0.080724743185311;011223-2_2024;c3_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 MPI Flex 12V 5p;005533-6;2023;2024;82690;78776.0;0.04968518330455977;005533-6_2024;polo_2024
2025-08-25;2025;8;pickup/vans;fiat;toro;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;2024;131290;139592.0;-0.05947332225342426;001538-5_2024;toro_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2023;2024;143890;174136.0;-0.1736918270776864;017071-2_2024;compass_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;114190;139383.0;-0.18074657598128896;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;70090;84549.0;-0.17101325858377983;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;renault;kwid;KWID Zen 1.0 Flex 12V 5p Mec.;025266-2;2023;2024;56390;58760.0;-0.04033356024506467;025266-2_2024;kwid_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross 200 TSI 1.0  Flex 12V 5p Aut.;005510-7;2024;2024;113490;121930.0;-0.06922004428770606;005510-7_2024;t-cross_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER LTZ 1.0 Turbo 12V Flex Aut.;004532-2;2023;2024;115590;124311.0;-0.07015469266597485;004532-2_2024;tracker_2024
2025-08-25;2025;8;utilitario;fiat;fiorino;Fiorino Endurance EVO 1.4 Flex 8V 2p;001531-8;2023;2024;90890;96938.0;-0.06239039385999298;001531-8_2024;fiorino_2024
2025-08-25;2025;8;suv;volkswagen;nivus;Nivus Highline 1.0 200 TSI Flex Aut.;005526-3;2024;2024;123190;131886.0;-0.06593573237492986;005526-3_2024;nivus_2024
2025-08-25;2025;8;suv;hyundai;creta;Creta Comfort 1.0 TB 12V Flex Aut.;015200-5;2023;2024;112390;123363.0;-0.0889488744599272;015200-5_2024;creta_2024
2025-08-25;2025;8;pickup/vans;fiat;toro;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;2024;132690;138234.0;-0.040105907374452014;001538-5_2024;toro_2024
2025-08-25;2025;8;hatch;citroen;c3;C3 Live Pack 1.0 Flex 6V 5p Mec.;011223-2;2024;2024;67090;74178.0;-0.0955539378252312;011223-2_2024;c3_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;113690;138576.0;-0.17958376630874032;017088-7_2024;renegade_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LT 1.0 12V Flex 4p Mec.;004518-7;2023;2024;75690;75973.0;-0.003725007568478275;004518-7_2024;onix_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2023;2024;72890;70703.0;0.030932209382911618;024264-0_2024;208_2024
2025-08-25;2025;8;suv;volkswagen;nivus;Nivus Highline 1.0 200 TSI Flex Aut.;005526-3;2024;2024;120390;130967.0;-0.08076080233952064;005526-3_2024;nivus_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;119690;135244.0;-0.11500695040075715;017088-7_2024;renegade_2024
2025-08-25;2025;8;suv;volkswagen;taos;TAOS Highline 1.4 250 TSI Flex Aut.;005528-0;2024;2024;172690;187886.0;-0.08087883078036681;005528-0_2024;taos_2024
2025-08-25;2025;8;suv;volkswagen;nivus;Nivus Comfortline 1.0 200 TSI Flex Aut.;005525-5;2023;2024;111090;112978.0;-0.016711218113260987;005525-5_2024;nivus_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;114390;139383.0;-0.17931168076451218;017088-7_2024;renegade_2024
2025-08-25;2025;8;suv;fiat;pulse;PULSE DRIVE 1.3 8V Flex Aut.;001544-0;2023;2024;94790;100292.0;-0.0548598093566785;001544-0_2024;pulse_2024
2025-08-25;2025;8;utilitario;fiat;fiorino;Fiorino Endurance EVO 1.4 Flex 8V 2p;001531-8;2024;2024;91390;94098.0;-0.028778507513443432;001531-8_2024;fiorino_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER Premier 1.2 Turbo 12V Flex Aut.;004525-0;2023;2024;119590;146257.0;-0.18232973464517938;004525-0_2024;tracker_2024
2025-08-25;2025;8;hatch;fiat;argo;ARGO DRIVE 1.0 6V Flex;001494-0;2024;2024;70090;77362.0;-0.09399963806519997;001494-0_2024;argo_2024
2025-08-25;2025;8;sedan;nissan;sentra;Sentra Advance 2.0 16V Aut.;023187-8;2023;2024;128690;132796.0;-0.030919606012229282;023187-8_2024;sentra_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2023;2024;81790;81642.0;0.001812792435266162;001505-9_2024;cronos_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2024;2024;73090;73406.0;-0.004304825218646977;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;fiat;argo;ARGO DRIVE 1.0 6V Flex;001494-0;2024;2024;69290;76123.0;-0.08976262102124194;001494-0_2024;argo_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LT 1.0 12V Flex 4p Mec.;004518-7;2024;2024;74290;75973.0;-0.02215260684716939;004518-7_2024;onix_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;114990;134167.0;-0.14293380637563632;017088-7_2024;renegade_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 Flex 12V Mec.;015245-5;2023;2024;72890;79826.0;-0.08688898353919776;015245-5_2024;hb20_2024
2025-08-25;2025;8;hatch;fiat;argo;ARGO DRIVE 1.0 6V Flex;001494-0;2024;2024;72890;76258.0;-0.04416585800834011;001494-0_2024;argo_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH PREM. 1.0 12V TB Flex 5p Aut.;004516-0;2023;2024;92290;102530.0;-0.09987320784160733;004516-0_2024;onix_2024
2025-08-25;2025;8;suv;fiat;pulse;PULSE DRIVE 1.3 8V Flex Aut.;001544-0;2023;2024;95490;100987.0;-0.054432748769643616;001544-0_2024;pulse_2024
2025-08-25;2025;8;sedan;volkswagen;virtus;VIRTUS Highline 200 TSI 1.0 Flex 12V Aut;005484-4;2023;2024;118190;114618.0;0.031164389537419953;005484-4_2024;virtus_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 TB Flex 12V Aut.;015236-6;2023;2024;90390;93103.0;-0.029139769932225598;015236-6_2024;hb20_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2023;2024;138890;174136.0;-0.20240501676850278;017071-2_2024;compass_2024
2025-08-25;2025;8;suv;renault;duster;DUSTER Intense Plus 1.6 16V Flex Aut.;025322-7;2023;2024;95890;113279.0;-0.15350594549740024;025322-7_2024;duster_2024
2025-08-25;2025;8;utilitario;fiat;fiorino;Fiorino Endurance EVO 1.4 Flex 8V 2p;001531-8;2024;2024;94990;96778.0;-0.018475273305916633;001531-8_2024;fiorino_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2023;2024;86190;81642.0;0.05570662159182774;001505-9_2024;cronos_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;70390;75554.0;-0.06834846599782937;004517-9_2024;onix_2024
2025-08-25;2025;8;suv;fiat;fastback;Fastback Audace 1.0 200 T. Flex Aut;001558-0;2023;2024;110390;114632.0;-0.03700537371763556;001558-0_2024;fastback_2024
2025-08-25;2025;8;suv;volkswagen;t-cross;T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut.;005509-3;2023;2024;121990;137426.0;-0.11232226798422423;005509-3_2024;t-cross_2024
2025-08-25;2025;8;pickup/vans;chevrolet;spin;SPIN PREMIER 1.8 8V Econo.Flex 5p Aut.;004494-6;2023;2024;108890;124682.0;-0.12665821850788406;004494-6_2024;spin_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2023;2024;75090;72715.0;0.0326617616722822;004517-9_2024;onix_2024
2025-08-25;2025;8;sedan;volkswagen;virtus;VIRTUS Highline 200 TSI 1.0 Flex 12V Aut;005484-4;2023;2024;115190;120639.0;-0.0451678147199496;005484-4_2024;virtus_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;2024;56990;62425.0;-0.08706447737284742;001461-3_2024;mobi_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER LT 1.0 Turbo 12V Flex Aut.;004522-5;2023;2024;104990;122190.0;-0.14076438333742533;004522-5_2024;tracker_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.0 6V Flex;001553-9;2024;2024;78090;82865.0;-0.05762384601460206;001553-9_2024;cronos_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2023;2024;71690;70703.0;0.013959803685840771;024264-0_2024;208_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;114390;134167.0;-0.14740584495442247;017088-7_2024;renegade_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;81690;86746.0;-0.05828510824706615;015239-0_2024;hb20s_2024
2025-08-25;2025;8;suv;chevrolet;tracker;TRACKER Premier 1.2 Turbo 12V Flex Aut.;004525-0;2023;2024;119090;132127.0;-0.09867021880463493;004525-0_2024;tracker_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 MPI Flex 12V 5p;005533-6;2023;2024;82090;78776.0;0.04206865035036052;005533-6_2024;polo_2024
2025-08-25;2025;8;suv;volkswagen;nivus;Nivus Highline 1.0 200 TSI Flex Aut.;005526-3;2024;2024;119490;129885.0;-0.08003233629749394;005526-3_2024;nivus_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LT 1.0 12V Flex 4p Mec.;004518-7;2023;2024;77990;75973.0;0.026548905532228554;004518-7_2024;onix_2024
2025-08-25;2025;8;suv;hyundai;creta;Creta Comfort Plus 1.0 TB 12V Flex Aut.;015244-7;2023;2024;116190;121117.0;-0.040679673373679996;015244-7_2024;creta_2024
2025-08-25;2025;8;suv;renault;duster;DUSTER Intense Plus 1.6 16V Flex Aut.;025322-7;2023;2024;100690;113256.0;-0.11095217913399731;025322-7_2024;duster_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;113590;137301.0;-0.17269357105920569;017088-7_2024;renegade_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.0 6V Flex;001553-9;2024;2024;76990;81061.0;-0.0502214381761883;001553-9_2024;cronos_2024
2025-08-25;2025;8;suv;nissan;kicks;KICKS Active 1.6 16V Flex Aut.;023186-0;2023;2024;101390;105432.0;-0.03833750663935048;023186-0_2024;kicks_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2023;2024;144590;174556.0;-0.1716698366140379;017071-2_2024;compass_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut.;004502-0;2023;2024;88390;100322.0;-0.11893702278662706;004502-0_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 TB Flex 12V Aut.;015236-6;2023;2024;90990;94055.0;-0.03258731593216735;015236-6_2024;hb20_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI LIKE 1.0 Fire Flex 5p.;001461-3;2023;2024;56990;62280.0;-0.08493898522800257;001461-3_2024;mobi_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2023;2024;68090;70295.0;-0.031367807098655665;024264-0_2024;208_2024
2025-08-25;2025;8;suv;renault;duster;DUSTER Intense 1.6 16V Flex Aut.;025301-4;2023;2024;96390;109509.0;-0.11979837273648741;025301-4_2024;duster_2024
2025-08-25;2025;8;suv;jeep;renegade;Renegade Long. T270 1.3 TB 4x2 Flex Aut.;017088-7;2024;2024;113890;138576.0;-0.17814051495208405;017088-7_2024;renegade_2024
2025-08-25;2025;8;pickup/vans;chevrolet;montana;MONTANA LTZ 1.2 Turbo Flex 12V 4p Aut.;004541-1;2023;2024;118890;121424.0;-0.020869020951376993;004541-1_2024;montana_2024
2025-08-25;2025;8;suv;volkswagen;nivus;Nivus Highline 1.0 200 TSI Flex Aut.;005526-3;2024;2024;123190;129885.0;-0.051545598029025676;005526-3_2024;nivus_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 TB Flex 12V Aut.;015236-6;2023;2024;88890;96480.0;-0.07866915422885572;015236-6_2024;hb20_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2023;2024;81790;81642.0;0.001812792435266162;001505-9_2024;cronos_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;60790;67898.0;-0.10468644142684615;001536-9_2024;mobi_2024
2025-08-25;2025;8;suv;jeep;commander;Commander Limited T270 1.3 TB Flex Aut.;017081-0;2023;2024;177190;208217.0;-0.14901280875240736;017081-0_2024;commander_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.3 8V Flex;001505-9;2023;2024;83890;81642.0;0.02753484725998873;001505-9_2024;cronos_2024
2025-08-25;2025;8;suv;hyundai;creta;Creta Platinum 1.0 TB 12V Flex Aut.;015202-1;2023;2024;130590;139265.0;-0.06229131511865867;015202-1_2024;creta_2024
2025-08-25;2025;8;pickup/vans;volkswagen;saveiro;Saveiro Robust 1.6 Total Flex 16V ;005538-7;2023;2024;80190;87601.0;-0.08459949087339186;005538-7_2024;saveiro_2024
2025-08-25;2025;8;suv;fiat;pulse;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;2024;102390;108841.0;-0.05926994423057488;001542-3_2024;pulse_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SED. Plus PREM. 1.0 12V TB Flex Aut;004504-7;2023;2024;97390;108552.0;-0.10282629523177832;004504-7_2024;onix_2024
2025-08-25;2025;8;suv;nissan;kicks;KICKS Advance 1.6 16V Flex Aut.;023180-0;2023;2024;113090;113373.0;-0.0024961851587238584;023180-0_2024;kicks_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 MPI Flex 12V 5p;005533-6;2023;2024;82790;80332.0;0.03059801822436887;005533-6_2024;polo_2024
2025-08-25;2025;8;pickup/vans;chevrolet;spin;SPIN PREMIER 1.8 8V Econo.Flex 5p Aut.;004494-6;2023;2024;109190;124682.0;-0.12425209733562183;004494-6_2024;spin_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2024;2024;142890;174136.0;-0.17943446501584967;017071-2_2024;compass_2024
2025-08-25;2025;8;pickup/vans;chevrolet;montana;MONTANA LT 1.2  Turbo Flex 12V 4p Mec.;004540-3;2023;2024;105090;112736.0;-0.06782216860630144;004540-3_2024;montana_2024
2025-08-25;2025;8;hatch;fiat;mobi;MOBI TREKKING 1.0 Flex 5p.;001536-9;2023;2024;61990;67142.0;-0.0767328944624825;001536-9_2024;mobi_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LTZ 1.0 12V TB Flex Aut.;004502-0;2023;2024;92490;100647.0;-0.08104563474321143;004502-0_2024;onix_2024
2025-08-25;2025;8;sedan;chevrolet;onix;ONIX SEDAN Plus LT 1.0 12V Flex 4p Mec.;004518-7;2024;2024;75490;86653.0;-0.12882416073303868;004518-7_2024;onix_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort Plus 1.0 TB Flex 12V Aut.;015236-6;2023;2024;89390;94055.0;-0.049598639094147044;015236-6_2024;hb20_2024
2025-08-25;2025;8;suv;nissan;kicks;KICKS Active 1.6 16V Flex Aut.;023186-0;2023;2024;100890;105432.0;-0.04307989984065559;023186-0_2024;kicks_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort Plus 1.0 Flex 12V Mec.;015239-0;2023;2024;80690;80331.0;0.0044690094733042035;015239-0_2024;hb20s_2024
2025-08-25;2025;8;suv;volkswagen;taos;TAOS Highline 1.4 250 TSI Flex Aut.;005528-0;2024;2024;170890;181732.0;-0.059659278498008055;005528-0_2024;taos_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2024;2024;143490;174136.0;-0.17598888225295173;017071-2_2024;compass_2024
2025-08-25;2025;8;sedan;fiat;cronos;CRONOS DRIVE 1.0 6V Flex;001553-9;2023;2024;75990;76853.0;-0.011229229828373648;001553-9_2024;cronos_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2023;2024;71890;70703.0;0.016788537968685912;024264-0_2024;208_2024
2025-08-25;2025;8;sedan;hyundai;hb20s;HB20S Comfort 1.0  Flex 12V Mec.;015218-8;2023;2024;81090;86448.0;-0.06197945585785675;015218-8_2024;hb20s_2024
2025-08-25;2025;8;hatch;hyundai;hb20;HB20 Comfort 1.0 Flex 12V Mec.;015215-3;2023;2024;69890;79492.0;-0.12079202938660494;015215-3_2024;hb20_2024
2025-08-25;2025;8;hatch;peugeot;208;208 Like 1.0 Flex 6V 5p Mec.;024264-0;2023;2024;68790;67645.0;0.016926602113977382;024264-0_2024;208_2024
2025-08-25;2025;8;suv;jeep;compass;COMPASS LONG. T270 1.3 TB 4x2 Flex Aut.;017071-2;2024;2024;144190;149283.0;-0.0341164097720437;017071-2_2024;compass_2024
2025-08-25;2025;8;hatch;chevrolet;onix;ONIX HATCH LT 1.0 12V Flex 5p Mec.;004517-9;2024;2024;70390;72715.0;-0.031974145637076255;004517-9_2024;onix_2024
2025-08-25;2025;8;hatch;volkswagen;polo;Polo 1.0 TSI Flex 12V 5p;005534-4;2023;2024;81490;79920.0;0.019644644644644646;005534-4_2024;polo_2024
