reference_year;reference_month;brand;model;type;fipe_version;fipe_code;model_year;fipe_price;m_m_price_change
2025;3;Fiat;mobi;hatch;MOBI TREKKING 1.0 Flex 5p.;001536-9;2025;70232.0;-7.118755072110794e-05
2025;4;Fiat;mobi;hatch;MOBI TREKKING 1.0 Flex 5p.;001536-9;2025;71109.0;0.012487185328625028
2025;5;Fiat;mobi;hatch;MOBI TREKKING 1.0 Flex 5p.;001536-9;2025;71226.0;0.0016453613466649308
2025;6;Fiat;mobi;hatch;MOBI TREKKING 1.0 Flex 5p.;001536-9;2025;70312.0;-0.012832392665599657
2025;7;Fiat;mobi;hatch;MOBI TREKKING 1.0 Flex 5p.;001536-9;2025;70930.0;0.008789395835703706
2025;8;Fiat;mobi;hatch;MOBI TREKKING 1.0 Flex 5p.;001536-9;2025;69920.0;-0.014239390948822761
2023;12;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;125565.0;
2024;1;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;122859.0;-0.021550591327201052
2024;2;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;122764.0;-0.0007732441253794908
2024;3;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;122199.0;-0.004602326414909874
2024;4;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;122429.0;0.0018821757952192097
2024;5;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;120129.0;-0.0187863986473793
2024;6;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;119562.0;-0.004719926079464587
2024;7;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;118705.0;-0.007167829243405088
2024;8;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;117604.0;-0.009275093719725347
2024;9;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;116866.0;-0.006275296758613602
2024;10;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;116133.0;-0.006272140742388688
2024;11;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;115688.0;-0.0038318135241490747
2024;12;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;114729.0;-0.008289537376391709
2025;1;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;114064.0;-0.005796267726555615
2025;2;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;114005.0;-0.0005172534717351462
2025;3;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;113294.0;-0.006236568571553858
2025;4;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;113260.0;-0.0003001041537945559
2025;5;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;113172.0;-0.000776973335687825
2025;6;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;112296.0;-0.0077404304951754765
2025;7;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;111441.0;-0.007613806368882203
2025;8;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2022;111256.0;-0.0016600712484633462
2023;12;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;135750.0;
2024;1;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;133544.0;-0.01625046040515654
2024;2;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;132855.0;-0.005159348229796912
2024;3;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;131801.0;-0.007933461292386479
2024;4;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;130752.0;-0.007958968444852443
2024;5;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;128470.0;-0.017452887909936377
2024;6;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;128205.0;-0.0020627383825017054
2024;7;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;126669.0;-0.011980811980812023
2024;8;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;125682.0;-0.007791961727020791
2024;9;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;124635.0;-0.00833054852723536
2024;10;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;123325.0;-0.01051069121835757
2024;11;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;122363.0;-0.00780052706263934
2024;12;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;120951.0;-0.011539435940602916
2025;1;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;119991.0;-0.007937098494431583
2025;2;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;119455.0;-0.004467001691793593
2025;3;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;119218.0;-0.001984010715332163
2025;4;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;118714.0;-0.004227549531111041
2025;5;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;118977.0;0.002215408460670254
2025;6;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;118866.0;-0.0009329534279735041
2025;7;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;119413.0;0.0046018205374118715
2025;8;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2023;119245.0;-0.0014068819977723912
2023;12;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;143542.0;
2024;1;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;138518.0;-0.03500020899806333
2024;2;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;139592.0;0.00775350495964422
2024;3;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;138524.0;-0.0076508682445985965
2024;4;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;142385.0;0.027872426438739772
2024;5;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;142937.0;0.00387681286652386
2024;6;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;140190.0;-0.01921825699434021
2024;7;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;138830.0;-0.009701119908695377
2024;8;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;136228.0;-0.018742346755024175
2024;9;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;138234.0;0.014725313445106636
2024;10;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;135635.0;-0.018801452609343627
2024;11;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;136343.0;0.0052198916208943125
2024;12;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;135767.0;-0.0042246393287517225
2025;1;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;135238.0;-0.0038963813003159986
2025;2;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;134448.0;-0.00584155340954462
2025;3;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;133035.0;-0.010509639414494787
2025;4;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;132500.0;-0.004021498102003251
2025;5;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;132508.0;6.037735849062642e-05
2025;6;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;132260.0;-0.0018715851118422666
2025;7;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;132720.0;0.003477997882957773
2025;8;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2024;132009.0;-0.005357142857142838
2024;8;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;143652.0;
2024;9;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;143335.0;-0.0022067217999053312
2024;10;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;146152.0;0.019653259845815674
2024;11;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;144438.0;-0.01172751655810389
2024;12;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;144224.0;-0.0014816045638958997
2025;1;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;142135.0;-0.014484413135123164
2025;2;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;141378.0;-0.005325922538431782
2025;3;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;138765.0;-0.018482366421932683
2025;4;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;140173.0;0.010146650812524749
2025;5;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;139127.0;-0.0074622074151227125
2025;6;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;139715.0;0.004226354338122684
2025;7;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;138358.0;-0.009712629281036445
2025;8;Fiat;toro;pickup/vans;Toro Freedom 1.3 T270 4x2 Flex Aut.;001538-5;2025;140275.0;0.01385536073085758
2023;12;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;170241.0;
2024;1;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;167017.0;-0.018937858682691044
2024;2;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;162259.0;-0.02848811797601447
2024;3;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;160647.0;-0.009934733974694798
2024;4;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;157228.0;-0.02128268812987477
2024;5;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;157899.0;0.0042676876892155935
2024;6;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;153165.0;-0.029981190507856303
2024;7;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;154237.0;0.006998988019456087
2024;8;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;154188.0;-0.00031769290118455196
2024;9;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;154211.0;0.0001491685474874771
2024;10;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;153599.0;-0.003968588492390346
2024;11;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;152453.0;-0.00746098607412804
2024;12;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;152528.0;0.000491954897575031
2025;1;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;151547.0;-0.006431606000209755
2025;2;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;147763.0;-0.024969151484357965
2025;3;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;151054.0;0.022272152027232872
2025;4;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;145767.0;-0.035000728216399435
2025;5;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;144063.0;-0.01168988865792664
2025;6;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;147097.0;0.02106023059355966
2025;7;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;145054.0;-0.013888794468955856
2025;8;Fiat;toro;pickup/vans;Toro Volcano 1.3 T270 4x2 Flex Aut.;001539-3;2024;141715.0;-0.023019013608725047
2023;12;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;95622.0;
2024;1;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;96652.0;0.0107715797619794
2024;2;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;96168.0;-0.005007656334064525
2024;3;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;95180.0;-0.010273687713168611
2024;4;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;94886.0;-0.003088884219373811
2024;5;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;93907.0;-0.010317644331092057
2024;6;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;93763.0;-0.0015334320125229839
2024;7;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;93298.0;-0.004959312308693176
2024;8;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;92573.0;-0.007770798945314961
2024;9;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;92532.0;-0.00044289371631034413
2024;10;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;92518.0;-0.00015129901007215896
2024;11;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;91953.0;-0.006106919734538141
2024;12;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;91937.0;-0.00017400193577155054
2025;1;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;91627.0;-0.00337187421821461
2025;2;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;91908.0;0.0030667816255034452
2025;3;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;92198.0;0.003155329242285676
2025;4;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;91577.0;-0.006735504023948513
2025;5;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;91288.0;-0.0031558142328314
2025;6;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;90879.0;-0.004480326001226831
2025;7;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;90814.0;-0.0007152367433620466
2025;8;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2022;91039.0;0.0024775915607726517
2023;12;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;101253.0;
2024;1;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;100320.0;-0.00921454179135428
2024;2;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;99537.0;-0.007805023923444954
2024;3;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;97686.0;-0.01859609994273481
2024;4;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;98050.0;0.003726224842863779
2024;5;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;97392.0;-0.006710861805201418
2024;6;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;98295.0;0.009271808772794543
2024;7;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;95654.0;-0.026868101124167043
2024;8;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;95602.0;-0.0005436259853220937
2024;9;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;95667.0;0.0006799020940984057
2024;10;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;96417.0;0.007839693938348713
2024;11;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;95805.0;-0.006347428358069673
2024;12;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;96383.0;0.006033088043421619
2025;1;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;96591.0;0.00215805691875115
2025;2;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;97371.0;0.008075286517377434
2025;3;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;97667.0;0.0030399194832135823
2025;4;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;97893.0;0.0023139852765008406
2025;5;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;97498.0;-0.00403501782558513
2025;6;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;97170.0;-0.003364171572750263
2025;7;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;97635.0;0.004785427601111447
2025;8;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2023;97261.0;-0.003830593537153648
2023;12;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;113092.0;
2024;1;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;110258.0;-0.025059243801506703
2024;2;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;108841.0;-0.012851675161893006
2024;3;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;107374.0;-0.013478376714657125
2024;4;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;105669.0;-0.015879076871495923
2024;5;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;109367.0;0.034996072641928944
2024;6;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;108333.0;-0.009454405807967636
2024;7;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;107891.0;-0.004080012553884793
2024;8;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;107451.0;-0.004078190025117889
2024;9;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;107958.0;0.004718429795906864
2024;10;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;107875.0;-0.0007688175031030919
2024;11;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;107083.0;-0.007341830822711448
2024;12;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;106128.0;-0.008918315699037227
2025;1;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;105343.0;-0.007396728478818004
2025;2;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;105118.0;-0.0021358799350692514
2025;3;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;104292.0;-0.007857835955783044
2025;4;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;103332.0;-0.00920492463467959
2025;5;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;104311.0;0.009474315797623145
2025;6;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;103754.0;-0.005339801171496794
2025;7;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;103140.0;-0.005917844131310579
2025;8;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2024;102464.0;-0.0065541981772347935
2024;7;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;113521.0;
2024;8;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;112021.0;-0.01321341425815492
2024;9;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;111774.0;-0.0022049437159104013
2024;10;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;111327.0;-0.003999141124053862
2024;11;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;115223.0;0.03499600276662451
2024;12;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;111190.0;-0.035001692370446924
2025;1;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;112687.0;0.013463440956920536
2025;2;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;113277.0;0.005235741478608835
2025;3;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;111391.0;-0.01664945222772496
2025;4;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;112496.0;0.009920011491054037
2025;5;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;113096.0;0.005333522969705573
2025;6;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;112409.0;-0.006074485392940532
2025;7;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;113673.0;0.011244651228994096
2025;8;Fiat;pulse;suv;PULSE AUDACE 1.0 Turbo 200 Flex Aut.;001542-3;2025;113058.0;-0.005410255733551472
2023;12;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;101603.0;
2024;1;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;100230.0;-0.01351338051041795
2024;2;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;96721.0;-0.035009478200139665
2024;3;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;96938.0;0.0022435665470788013
2024;4;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;95947.0;-0.010223029152654273
2024;5;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;92588.0;-0.03500891116970828
2024;6;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;92039.0;-0.005929494102907551
2024;7;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;93229.0;0.01292930170905815
2024;8;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;92563.0;-0.007143699921698166
2024;9;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;92182.0;-0.00411611551051716
2024;10;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;91588.0;-0.006443774272634539
2024;11;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;90362.0;-0.013386033104773598
2024;12;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;90261.0;-0.0011177264779442808
2025;1;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;90062.0;-0.0022047174305624972
2025;2;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;89614.0;-0.004974351002642652
2025;3;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;90794.0;0.013167585421920647
2025;4;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;89889.0;-0.009967619005661121
2025;5;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;90321.0;0.004805927310349345
2025;6;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;91242.0;0.010196964161158562
2025;7;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;90304.0;-0.010280353346046822
2025;8;Fiat;;;PULSE DRIVE 1.0 Turbo 200 Flex Aut.;001543-1;2023;89672.0;-0.006998582565556299
2023;12;Fiat;pulse;suv;PULSE DRIVE 1.3 8V Flex Aut.;001544-0;2023;97048.0;
2024;1;Fiat;pulse;suv;PULSE DRIVE 1.3 8V Flex Aut.;001544-0;2023;97067.0;0.0001957794081279829
2024;2;Fiat;pulse;suv;PULSE DRIVE 1.3 8V Flex Aut.;001544-0;2023;97036.0;-0.000319367035140683
