TabelaReferenciaCodigo,CodigoTipoVeiculo,CodigoMarca,CodigoModelo,AnoModeloParam,CodigoTipoCombustivelParam,Valor,Marca,Modelo,AnoModelo,CodigoFipe,Combustivel,TipoVeiculo,SiglaCombustivel,MesReferencia,Autenticacao,DataConsulta,ValorNum
324,1,,,32000,5,"R$ 74.795,00",Peugeot,208 Like 1.0 Flex 6V 5p Mec.,32000,024264-0,Flex,1,F,agosto de 2025 ,7l841yl6lvcz,"quinta-feira, 28 de agosto de 2025 08:47",74795.0
324,1,,,32000,5,"R$ 66.910,00",Renault,KWID Zen 1.0 Flex 12V 5p Mec.,32000,025266-2,Flex,1,F,agosto de 2025 ,4mt6b32mh2cz,"quinta-feira, 28 de agosto de 2025 08:48",66910.0
324,1,,,32000,3,"R$ 242.009,00",RAM,RAMPAGE BIG HORN 2.2 TB CD 4X4 Die Aut.,32000,083026-7,Diesel,1,D,agosto de 2025 ,mg2mrpwvl2j1gy,"quinta-feira, 28 de agosto de 2025 09:46",242009.0
324,1,,,32000,4,"R$ 250.350,00",BYD,Seal (Elétrico),32000,095008-4,Elétrico,1,E,agosto de 2025 ,msvs026frrj1g8,"quinta-feira, 28 de agosto de 2025 09:09",250350.0
324,1,,,32000,4,"R$ 119.993,00",BYD,Dolphin Mini (Elétrico),32000,095010-6,Elétrico,1,E,agosto de 2025 ,gv0qh1txk2j1g8,"quinta-feira, 28 de agosto de 2025 09:09",119993.0
324,1,,,32000,6,"R$ 165.445,00",BYD,King GL 1.5 16V Aut. (Hibrido),32000,095012-2,Híbrido,1,H,agosto de 2025 ,jk9rtmhvjvj1hx,"quinta-feira, 28 de agosto de 2025 08:48",165445.0
325,1,,,32000,5,"R$ 72.198,00",Fiat,MOBI LIKE 1.0 Fire Flex 5p.,32000,001461-3,Flex,1,F,setembro de 2025 ,6mt66vm2wzcz,"segunda-feira, 1 de setembro de 2025 05:57",72198.0
325,1,,,32000,5,"R$ 89.725,00",Fiat,ARGO DRIVE 1.0 6V Flex,32000,001494-0,Flex,1,F,setembro de 2025 ,cd8brqh78flcz,"segunda-feira, 1 de setembro de 2025 05:57",89725.0
325,1,,,32000,5,"R$ 114.293,00",Fiat,Fiorino Endurance EVO 1.4 Flex 8V 2p,32000,001531-8,Flex,1,F,setembro de 2025 ,gnbj0b1rjbcz,"segunda-feira, 1 de setembro de 2025 05:57",114293.0
325,1,,,32000,5,"R$ 166.796,00",Fiat,Toro Freedom 1.3 T270 4x2 Flex Aut.,32000,001538-5,Flex,1,F,setembro de 2025 ,jmwv2b132dcz,"segunda-feira, 1 de setembro de 2025 05:57",166796.0
325,1,,,32000,5,"R$ 101.884,00",Fiat,PULSE DRIVE 1.0 Turbo 200 Flex Aut.,32000,001543-1,Flex,1,F,setembro de 2025 ,f5sh20w2krcz,"segunda-feira, 1 de setembro de 2025 05:57",101884.0
325,1,,,32000,5,"R$ 113.756,00",Fiat,CRONOS DRIVE 1.3 8V Flex Aut.,32000,001554-7,Flex,1,F,setembro de 2025 ,gmp0x7v69xcz,"segunda-feira, 1 de setembro de 2025 05:57",113756.0
325,1,,,32000,5,"R$ 135.134,00",Fiat,Fastback Audace 1.0 200 T. Flex Aut,32000,001558-0,Flex,1,F,setembro de 2025 ,hfr1qml08cj1hl,"segunda-feira, 1 de setembro de 2025 05:57",135134.0
325,1,,,32000,5,"R$ 111.353,00",Fiat,Strada Endurance 1.3 Flex 8V CS Plus,32000,001569-5,Flex,1,F,setembro de 2025 ,gjwpbspjzgj1hl,"segunda-feira, 1 de setembro de 2025 05:57",111353.0
325,1,,,32000,5,"R$ 166.023,00",Toyota,Corolla XEi 2.0 Flex 16V Aut.,32000,002111-3,Flex,1,F,setembro de 2025 ,jlzr2wlw5gcz,"segunda-feira, 1 de setembro de 2025 05:57",166023.0
325,1,,,32000,3,"R$ 294.273,00",Toyota,Hilux CD SR 4x4 2.8 TDI Diesel Aut.,32000,002142-3,Diesel,1,D,setembro de 2025 ,pgb8jmgpm8cb,"segunda-feira, 1 de setembro de 2025 05:57",294273.0
325,1,,,32000,5,"R$ 187.599,00",Toyota,Corolla Cross XRE 2.0 16V Flex Aut.,32000,002203-9,Flex,1,F,setembro de 2025 ,kd8zzbl9chcz,"segunda-feira, 1 de setembro de 2025 05:57",187599.0
325,1,,,32000,5,"R$ 112.301,00",Toyota,YARIS XL 1.5 Flex 16V 5p Aut.,32000,002207-1,Flex,1,F,setembro de 2025 ,gkz4hxsk1bcz,"segunda-feira, 1 de setembro de 2025 05:57",112301.0
325,1,,,32000,3,"R$ 248.737,00",Ford,Ranger XL 2.0 4x4 CD Diesel Mec. ,32000,003502-5,Diesel,1,D,setembro de 2025 ,mqy5kyv1qpj1gy,"segunda-feira, 1 de setembro de 2025 05:57",248737.0
325,1,,,32000,3,"R$ 246.723,00",GM - Chevrolet,S10 Pick-Up LT 2.8 TDI 4x4 CD Diesel Aut,32000,004395-8,Diesel,1,D,setembro de 2025 ,mnly8255gxcb,"segunda-feira, 1 de setembro de 2025 05:57",246723.0
325,1,,,32000,5,"R$ 159.431,00",GM - Chevrolet,SPIN PREMIER 1.8 8V Econo.Flex 5p Aut.,32000,004494-6,Flex,1,F,setembro de 2025 ,jb75h2ky3scz,"segunda-feira, 1 de setembro de 2025 05:57",159431.0
325,1,,,32000,5,"R$ 116.517,00",GM - Chevrolet,ONIX SEDAN Plus LT 1.0 12V TB Flex Aut.,32000,004501-2,Flex,1,F,setembro de 2025 ,gqycxdtbgwcz,"segunda-feira, 1 de setembro de 2025 05:57",116517.0
325,1,,,32000,5,"R$ 101.521,00",GM - Chevrolet,ONIX HATCH LT 1.0 12V Flex 5p Mec.,32000,004517-9,Flex,1,F,setembro de 2025 ,f5b92mxpc0cz,"segunda-feira, 1 de setembro de 2025 05:57",101521.0
325,1,,,32000,5,"R$ 181.592,00",GM - Chevrolet,TRACKER Premier 1.2 Turbo 12V Flex Aut.,32000,004525-0,Flex,1,F,setembro de 2025 ,j57nj7frdbcz,"segunda-feira, 1 de setembro de 2025 05:57",181592.0
325,1,,,32000,5,"R$ 162.731,00",GM - Chevrolet,MONTANA LTZ 1.2 Turbo Flex 12V 4p Aut.,32000,004541-1,Flex,1,F,setembro de 2025 ,jg33s5pvvdj1hl,"segunda-feira, 1 de setembro de 2025 05:57",162731.0
325,1,,,32000,5,"R$ 140.100,00",VW - VolksWagen,VIRTUS Highline 200 TSI 1.0 Flex 12V Aut,32000,005484-4,Flex,1,F,setembro de 2025 ,hmlj56tfygcz,"segunda-feira, 1 de setembro de 2025 05:57",140100.0
325,1,,,32000,5,"R$ 163.031,00",VW - VolksWagen,T-Cross Comfor. 200 TSI 1.0 Flex 5p Aut.,32000,005509-3,Flex,1,F,setembro de 2025 ,jhg0t0d8fwj1hl,"segunda-feira, 1 de setembro de 2025 05:57",163031.0
325,1,,,32000,5,"R$ 151.080,00",VW - VolksWagen,Nivus Highline 1.0 200 TSI Flex Aut.,32000,005526-3,Flex,1,F,setembro de 2025 ,h1gmzc5xfgcz,"segunda-feira, 1 de setembro de 2025 05:57",151080.0
325,1,,,32000,5,"R$ 124.870,00",VW - VolksWagen,Saveiro Robust 1.6 Total Flex 16V CD,32000,005537-9,Flex,1,F,setembro de 2025 ,g1qzpx02n1j1hl,"segunda-feira, 1 de setembro de 2025 05:57",124870.0
325,1,,,32000,5,"R$ 85.832,00",VW - VolksWagen,Polo Track 1.0 Flex 12V 5p,32000,005540-9,Flex,1,F,setembro de 2025 ,ccspr3glwwqcz,"segunda-feira, 1 de setembro de 2025 05:57",85832.0
325,1,,,32000,5,"R$ 118.606,00",Honda,CITY Sedan LX 1.5 Flex 16V 4p Aut.,32000,014059-7,Flex,1,F,setembro de 2025 ,gtc9pzh84qcz,"segunda-feira, 1 de setembro de 2025 05:57",118606.0
325,1,,,32000,5,"R$ 202.083,00",Honda,HR-V Advance 1.5  Flex TB 16V 5p Aut.,32000,014111-9,Flex,1,F,setembro de 2025 ,ky8fw6nw9sj1hl,"segunda-feira, 1 de setembro de 2025 05:57",202083.0
325,1,,,32000,5,"R$ 118.767,00",Honda,CITY Hatchback LX 1.5 Flex 16V Aut.,32000,014116-0,Flex,1,F,setembro de 2025 ,gtk43lw0glj1hl,"segunda-feira, 1 de setembro de 2025 05:57",118767.0
325,1,,,32000,5,"R$ 110.680,00",Hyundai,HB20S Comfort Plus 1.0 TB Flex 12V Aut,32000,015240-4,Flex,1,F,setembro de 2025 ,gh2608x346j1hl,"segunda-feira, 1 de setembro de 2025 05:57",110680.0
325,1,,,32000,5,"R$ 137.273,00",Hyundai,Creta Comfort Plus 1.0 TB 12V Flex Aut.,32000,015244-7,Flex,1,F,setembro de 2025 ,hh8svpcdq7j1hl,"segunda-feira, 1 de setembro de 2025 05:57",137273.0
325,1,,,32000,5,"R$ 89.590,00",Hyundai,HB20 Comfort Plus 1.0 Flex 12V Mec.,32000,015245-5,Flex,1,F,setembro de 2025 ,cd6rplj1zjjcz,"segunda-feira, 1 de setembro de 2025 05:57",89590.0
