snapshot_date;offer_id;fipe_code;type;brand;model;version_raw;manufacture_year;model_year;price;city;state;store_code;store_name;source;version
2025-08-25;11397245;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400511;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;São Paulo;SP;;São Paulo Gastão Vidigal;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400774;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Rio de Janeiro;RJ;;Rio de Janeiro Tijuca;movida;polo track 1.0 flex 12v 5p
2025-08-25;11402389;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Brasília;DF;;Brasília SIA;movida;polo track 1.0 flex 12v 5p
2025-08-25;11403129;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Brasília;DF;;Brasília SIA;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404048;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Campinas;SP;;Campinas Itapura;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404265;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Rio de Janeiro;RJ;;Rio de Janeiro Campo Grande;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405041;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Canoas;RS;;Canoas;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405290;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;São Paulo;SP;;São Paulo Gastão Vidigal;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405550;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Vitória;ES;;Vitória;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405757;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Sorocaba;SP;;Sorocaba Dom Aguirre;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405771;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Brasília;DF;;Taguatinga;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405878;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;polo track 1.0 flex 12v 5p
2025-08-25;11406808;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;74900;Canoas;RS;;Canoas;movida;polo track 1.0 flex 12v 5p
2025-08-25;11406939;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Campinas;SP;;Campinas Shopping Dom Pedro;movida;polo track 1.0 flex 12v 5p
2025-08-25;11407019;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;74900;Santo André;SP;;Santo André;movida;polo track 1.0 flex 12v 5p
2025-08-25;11390272;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75000;Juiz de Fora;MG;;Juiz de Fora;movida;polo track 1.0 flex 12v 5p
2025-08-25;11391808;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Americana;SP;;Americana;movida;polo track 1.0 flex 12v 5p
2025-08-25;11392777;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75000;Maringá;PR;;Maringá;movida;argo drive 1.0 6v flex
2025-08-25;11393675;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Suzano;SP;;Suzano;movida;polo track 1.0 flex 12v 5p
2025-08-25;11394519;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75000;São José dos Pinhais;PR;;São José dos Pinhais;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396050;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Belo Horizonte;MG;;Belo Horizonte Carlos Luz;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396388;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Londrina;PR;;Londrina;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396531;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Joinville;SC;;Joinville;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396726;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Curitiba;PR;;Curitiba Floriano;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400480;001509-1;hatch;fiat;argo;1.0 6v flex;2023;2024;75000;Osasco;SP;;Osasco;movida;argo 1.0 6v flex
2025-08-25;11400494;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75000;São José dos Campos;SP;;São José dos Campos;movida;polo track 1.0 flex 12v 5p
2025-08-25;11403161;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Uberlândia;MG;;Uberlândia;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404116;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Uberlândia;MG;;Uberlândia;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404138;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75000;Santos;SP;;Santos;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404223;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Uberlândia;MG;;Uberlândia;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404663;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Maringá;PR;;Maringá;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404826;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75000;São Paulo;SP;;São Paulo Radial Leste;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404914;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Belo Horizonte;MG;;Belo Horizonte Antonio Carlos;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405283;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;São José dos Pinhais;PR;;São José dos Pinhais;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405363;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;São Paulo;SP;;São Paulo Eliseu de Almeida;movida;polo track 1.0 flex 12v 5p
2025-08-25;11406045;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Juiz de Fora;MG;;Juiz de Fora;movida;polo track 1.0 flex 12v 5p
2025-08-25;11406441;001509-1;hatch;fiat;argo;1.0 6v flex;2023;2024;75000;São Paulo;SP;;São Paulo Nações Unidas;movida;argo 1.0 6v flex
2025-08-25;11406972;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75000;Maringá;PR;;Maringá;movida;polo track 1.0 flex 12v 5p
2025-08-25;11407010;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75000;Uberlândia;MG;;Uberlândia;movida;polo track 1.0 flex 12v 5p
2025-08-25;11393402;005533-6;hatch;volkswagen;polo;1.0 mpi flex 12v 5p;2023;2024;75100;Duque de Caxias;RJ;;Rio de Janeiro Duque de Caxias;movida;polo 1.0 mpi flex 12v 5p
2025-08-25;11394799;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75100;Contagem;MG;;Contagem Babita Camargo;movida;polo track 1.0 flex 12v 5p
2025-08-25;11395731;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75100;Londrina;PR;;Londrina;movida;argo drive 1.0 6v flex
2025-08-25;11395806;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75100;Uberlândia;MG;;Uberlândia;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396060;005533-6;hatch;volkswagen;polo;1.0 mpi flex 12v 5p;2023;2024;75100;Niterói;RJ;;Niterói;movida;polo 1.0 mpi flex 12v 5p
2025-08-25;11396507;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75100;Joinville;SC;;Joinville;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396553;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75100;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;argo drive 1.0 6v flex
2025-08-25;11396562;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75100;Uberlândia;MG;;Uberlândia;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396591;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2025;75100;Porto Alegre;RS;;Porto Alegre Sarandi;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11396701;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75100;Londrina;PR;;Londrina;movida;argo drive 1.0 6v flex
2025-08-25;11396883;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75100;Caxias do Sul;RS;;Caxias do Sul;movida;argo drive 1.0 6v flex
2025-08-25;11397103;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75100;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;argo drive 1.0 6v flex
2025-08-25;11399727;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75100;Joinville;SC;;Joinville;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400088;024264-0;hatch;peugeot;208;like 1.0 flex 6v 5p mec.;2023;2024;75100;Rio de Janeiro;RJ;;Rio de Janeiro Barra da Tijuca;movida;208 like 1.0 flex 6v 5p mec.
2025-08-25;11400357;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75100;Belo Horizonte;MG;;Belo Horizonte Carlos Luz;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400392;005533-6;hatch;volkswagen;polo;1.0 mpi flex 12v 5p;2023;2024;75100;Rio de Janeiro;RJ;;Rio de Janeiro Campo Grande;movida;polo 1.0 mpi flex 12v 5p
2025-08-25;11400461;004519-5;hatch;chevrolet;onix;hatch 1.0 12v flex 5p mec.;2024;2025;75100;Porto Alegre;RS;;Porto Alegre Sarandi;movida;onix hatch 1.0 12v flex 5p mec.
2025-08-25;11400512;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75100;Joinville;SC;;Joinville;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400657;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75100;Curitiba;PR;;Curitiba Mario Tourinho;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11400718;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75100;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;argo drive 1.0 6v flex
2025-08-25;11401007;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75100;Belo Horizonte;MG;;Belo Horizonte Antonio Carlos;movida;polo track 1.0 flex 12v 5p
2025-08-25;11401078;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75100;Belo Horizonte;MG;;Belo Horizonte Carlos Luz;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11401280;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75100;Itajaí;SC;;Itajaí;movida;polo track 1.0 flex 12v 5p
2025-08-25;11403252;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75100;Belo Horizonte;MG;;Belo Horizonte Raja;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11404675;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75100;Caxias do Sul;RS;;Caxias do Sul;movida;argo drive 1.0 6v flex
2025-08-25;11405023;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75100;Blumenau;SC;;Blumenau;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405142;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75100;Belo Horizonte;MG;;Belo Horizonte Raja;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11405311;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75100;Salvador;BA;;Salvador Paralela;movida;argo drive 1.0 6v flex
2025-08-25;11405326;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75100;Londrina;PR;;Londrina;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11405446;005533-6;hatch;volkswagen;polo;1.0 mpi flex 12v 5p;2023;2024;75100;Nova Iguaçu;RJ;;Nova Iguaçu;movida;polo 1.0 mpi flex 12v 5p
2025-08-25;11406542;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75100;Juiz de Fora;MG;;Juiz de Fora;movida;polo track 1.0 flex 12v 5p
2025-08-25;11406603;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75100;Joinville;SC;;Joinville;movida;polo track 1.0 flex 12v 5p
2025-08-25;11388465;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75200;Taubaté;SP;;Taubaté;movida;argo drive 1.0 6v flex
2025-08-25;11388631;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São Paulo;SP;;São Paulo Nações Unidas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11389277;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75200;Indaiatuba;SP;;Indaiatuba;movida;argo drive 1.0 6v flex
2025-08-25;11389928;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Taubaté;SP;;Taubaté;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11390120;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Canoas;RS;;Canoas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11390696;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Canoas;RS;;Canoas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11391354;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75200;Campinas;SP;;Campinas Shopping Dom Pedro;movida;polo track 1.0 flex 12v 5p
2025-08-25;11391941;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Canoas;RS;;Canoas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11392396;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São Paulo;SP;;São Paulo Eliseu de Almeida;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393094;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75200;Campinas;SP;;Campinas Shopping Dom Pedro;movida;polo track 1.0 flex 12v 5p
2025-08-25;11393242;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Sorocaba;SP;;Sorocaba Dom Aguirre;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393553;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São Paulo;SP;;São Paulo Eliseu de Almeida;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11393862;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Canoas;RS;;Canoas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11394293;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75200;Campinas;SP;;Campinas Shopping Dom Pedro;movida;polo track 1.0 flex 12v 5p
2025-08-25;11394342;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Taubaté;SP;;Taubaté;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11394502;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São Paulo;SP;;São Paulo Ermano Marchetti;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11394609;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São Bernardo do Campo;SP;;São Bernardo Pereira Barreto;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11394832;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Taubaté;SP;;Taubaté;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11394906;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Canoas;RS;;Canoas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11395594;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Piracicaba;SP;;Piracicaba;movida;polo track 1.0 flex 12v 5p
2025-08-25;11395691;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Campinas;SP;;Campinas Itapura;movida;polo track 1.0 flex 12v 5p
2025-08-25;11395895;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Várzea Grande;MT;;Várzea Grande;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396202;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São José;SC;;São José;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11396282;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75200;Lauro de Freitas;BA;;Lauro de Freitas;movida;argo drive 1.0 6v flex
2025-08-25;11396487;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;São José do Rio Preto;SP;;São José do Rio Preto;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396434;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São José;SC;;São José;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11396634;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Goiânia;GO;;Goiânia Mutirão;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11396643;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Bauru;SP;;Bauru;movida;polo track 1.0 flex 12v 5p
2025-08-25;11396659;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Caxias do Sul;RS;;Caxias do Sul;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11396714;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Joinville;SC;;Joinville;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11397159;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Goiânia;GO;;Goiânia Mutirão;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11397119;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75200;Joinville;SC;;Joinville;movida;argo drive 1.0 6v flex
2025-08-25;11397505;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;São José dos Campos;SP;;São José dos Campos;movida;polo track 1.0 flex 12v 5p
2025-08-25;11399079;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Campinas;SP;;Campinas Itapura;movida;polo track 1.0 flex 12v 5p
2025-08-25;11399486;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75200;São Paulo;SP;;São Paulo Vila Ema;movida;argo drive 1.0 6v flex
2025-08-25;11399776;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75200;Piracicaba;SP;;Piracicaba;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400122;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Campinas;SP;;Campinas Orosimbo;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400099;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Itajaí;SC;;Itajaí;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11400115;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Campinas;SP;;Campinas Itapura;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400250;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Caxias do Sul;RS;;Caxias do Sul;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11400602;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75200;São Paulo;SP;;São Paulo Itaim Paulista;movida;argo drive 1.0 6v flex
2025-08-25;11400597;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11400702;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75200;Campinas;SP;;Campinas Orosimbo;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400850;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75200;Piracicaba;SP;;Piracicaba;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400810;001494-0;hatch;fiat;argo;drive 1.0 6v flex;2024;2025;75200;Piracicaba;SP;;Piracicaba;movida;argo drive 1.0 6v flex
2025-08-25;11400896;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Caxias do Sul;RS;;Caxias do Sul;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11400978;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Limeira;SP;;Limeira;movida;polo track 1.0 flex 12v 5p
2025-08-25;11400940;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Piracicaba;SP;;Piracicaba;movida;polo track 1.0 flex 12v 5p
2025-08-25;11401136;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Osasco;SP;;Osasco;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11401866;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Limeira;SP;;Limeira;movida;polo track 1.0 flex 12v 5p
2025-08-25;11403733;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11403938;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Osasco;SP;;Osasco;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404050;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São Paulo;SP;;São Paulo Nações Unidas;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11404020;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;São José dos Campos;SP;;São José dos Campos;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404185;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;São Paulo;SP;;São Paulo Gastão Vidigal;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404282;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Porto Alegre;RS;;Porto Alegre Ipiranga;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11404347;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São Paulo;SP;;São Paulo Itaim Paulista;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11404422;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75200;Bauru;SP;;Bauru;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404662;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Limeira;SP;;Limeira;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404733;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Limeira;SP;;Limeira;movida;polo track 1.0 flex 12v 5p
2025-08-25;11404807;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Americana;SP;;Americana;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405204;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Aparecida de Goiânia;GO;;Aparecida de Goiânia;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11405329;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;São Paulo;SP;;São Paulo Eliseu de Almeida;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405324;001509-1;hatch;fiat;argo;1.0 6v flex;2024;2025;75200;Curitiba;PR;;Curitiba Floriano;movida;argo 1.0 6v flex
2025-08-25;11405314;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Limeira;SP;;Limeira;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11405372;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São Paulo;SP;;São Paulo Gastão Vidigal;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11405491;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Bauru;SP;;Bauru;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405685;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Campinas;SP;;Campinas Orosimbo;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405795;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Campinas;SP;;Campinas Orosimbo;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405852;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Campinas;SP;;Campinas Shopping Dom Pedro;movida;polo track 1.0 flex 12v 5p
2025-08-25;11405828;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;São Paulo;SP;;São Paulo Itaim Paulista;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11405886;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2024;2024;75200;Osasco;SP;;Osasco;movida;polo track 1.0 flex 12v 5p
2025-08-25;11406007;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Indaiatuba;SP;;Indaiatuba;movida;polo track 1.0 flex 12v 5p
2025-08-25;11406229;015234-0;hatch;hyundai;hb20;sense plus 1.0 flex 12v mec.;2024;2025;75200;Caxias do Sul;RS;;Caxias do Sul;movida;hb20 sense plus 1.0 flex 12v mec.
2025-08-25;11406520;005540-9;hatch;volkswagen;polo;track 1.0 flex 12v 5p;2023;2024;75200;Campinas;SP;;Campinas Shopping Dom Pedro;movida;polo track 1.0 flex 12v 5p
