"SNV.latitude","SNV.longitude","Min(SNV.SNV_Conces)","Min(SNV.Rodovia)","CountNonNull(SNV.km - SNV)"
-19.909,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","542.04176245210726"
-19.909,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","542.02175393784592"
-19.908,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","541.91170710940821"
-19.907,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","541.80166028097062"
-19.906,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","541.6816091954023"
-19.905,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","541.62158365261814"
-19.905,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","541.5715623669646"
-19.904,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","541.461515538527"
-19.903,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","541.35146871008942"
-19.902,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","541.24142188165172"
-19.901,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","541.13137505321413"
-19.9,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","541.02132822477643"
-19.899,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","540.91128139633884"
-19.898,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","540.80123456790125"
-19.897,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","540.69118773946354"
-19.896,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","540.581140911026"
-19.895,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","540.47109408258837"
-19.894,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","540.36104725415066"
-19.893,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","540.24099616858234"
-19.892,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","540.13094934014475"
-19.892,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","540.20097914005953"
-19.891,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","540.0008939974457"
-19.89,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","539.84082588335457"
-19.89,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","539.97088122605362"
-19.889,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","539.66074925500209"
-19.889,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","539.69076202639417"
-19.889,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","539.82081736909322"
-19.888,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","539.5507024265645"
-19.887,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","539.4406555981268"
-19.886,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","539.33060876968921"
-19.885,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","539.22056194125162"
-19.884,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","539.11051511281391"
-19.883,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","539.08050234142183"
-19.883,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","538.96045125585351"
-19.883,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","538.53026819923366"
-19.882,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","538.93043848446143"
-19.882,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","538.82039165602384"
-19.882,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","538.71034482758614"
-19.882,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","538.60029799914855"
-19.882,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","538.490251170711"
-19.882,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","538.36019582801191"
-19.882,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","538.31017454235848"
-19.881,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","538.18011919965943"
-19.88,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","538.160110685398"
-19.88,-42.13,"ECOVIAS RIO MINAS","BR-116-MG","538.07007237122173"
-19.879,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","537.96002554278414"
-19.879,-42.13,"ECOVIAS RIO MINAS","BR-116-MG","538.030055342699"
-19.878,-42.131,"ECOVIAS RIO MINAS","BR-116-MG",537.84
-19.877,-42.131,"ECOVIAS RIO MINAS","BR-116-MG",537.72
-19.876,-42.132,"ECOVIAS RIO MINAS","BR-116-MG",537.61
-19.876,-42.131,"ECOVIAS RIO MINAS","BR-116-MG",537.71
-19.875,-42.132,"ECOVIAS RIO MINAS","BR-116-MG",537.49
-19.874,-42.133,"ECOVIAS RIO MINAS","BR-116-MG",537.37
-19.874,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","537.3900000000001"
-19.873,-42.133,"ECOVIAS RIO MINAS","BR-116-MG",537.25
-19.872,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","537.1400000000001"
-19.871,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","537.0200000000001"
-19.871,-42.133,"ECOVIAS RIO MINAS","BR-116-MG",537.07
-19.87,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","536.90000000000009"
-19.869,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","536.79000000000008"
-19.868,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","536.67000000000007"
-19.868,-42.134,"ECOVIAS RIO MINAS","BR-116-MG",536.75
-19.867,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","536.55000000000007"
-19.866,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",536.44
-19.865,-42.136,"ECOVIAS RIO MINAS","BR-116-MG",536.38
-19.865,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",536.32
-19.864,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",536.21
-19.863,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",536.08
-19.862,-42.134,"ECOVIAS RIO MINAS","BR-116-MG",535.96
-19.861,-42.134,"ECOVIAS RIO MINAS","BR-116-MG",535.85
-19.86,-42.134,"ECOVIAS RIO MINAS","BR-116-MG",535.73
-19.859,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",535.58
-19.859,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","535.65000000000009"
-19.858,-42.139,"ECOVIAS RIO MINAS","BR-116-MG",535.1
-19.858,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",535.19
-19.858,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","535.30000000000007"
-19.858,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","535.41000000000008"
-19.858,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","535.5200000000001"
-19.857,-42.14,"ECOVIAS RIO MINAS","BR-116-MG",534.94
-19.857,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","535.06000000000006"
-19.856,-42.141,"ECOVIAS RIO MINAS","BR-116-MG",534.82
-19.856,-42.14,"ECOVIAS RIO MINAS","BR-116-MG",534.86
-19.855,-42.141,"ECOVIAS RIO MINAS","BR-116-MG",534.71
-19.854,-42.141,"ECOVIAS RIO MINAS","BR-116-MG",534.6
-19.853,-42.141,"ECOVIAS RIO MINAS","BR-116-MG",534.48
-19.852,-42.141,"ECOVIAS RIO MINAS","BR-116-MG",534.35
-19.851,-42.142,"ECOVIAS RIO MINAS","BR-116-MG",534.23
-19.851,-42.141,"ECOVIAS RIO MINAS","BR-116-MG","534.31000000000006"
-19.85,-42.142,"ECOVIAS RIO MINAS","BR-116-MG",534.12
-19.849,-42.142,"ECOVIAS RIO MINAS","BR-116-MG","534.04000000000008"
-19.849,-42.141,"ECOVIAS RIO MINAS","BR-116-MG",534
-19.848,-42.141,"ECOVIAS RIO MINAS","BR-116-MG",533.88
-19.847,-42.141,"ECOVIAS RIO MINAS","BR-116-MG","533.78000000000009"
-19.847,-42.14,"ECOVIAS RIO MINAS","BR-116-MG",533.76
-19.846,-42.14,"ECOVIAS RIO MINAS","BR-116-MG","533.6400000000001"
-19.845,-42.14,"ECOVIAS RIO MINAS","BR-116-MG","533.53000000000009"
-19.844,-42.14,"ECOVIAS RIO MINAS","BR-116-MG","533.42000000000007"
-19.843,-42.14,"ECOVIAS RIO MINAS","BR-116-MG",533.35
-19.843,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","533.31000000000006"
-19.842,-42.139,"ECOVIAS RIO MINAS","BR-116-MG",533.19
-19.841,-42.139,"ECOVIAS RIO MINAS","BR-116-MG",533.07
-19.841,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","533.05000000000007"
-19.84,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","532.93000000000006"
-19.839,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",532.82
-19.838,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",532.71
-19.837,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",532.6
-19.836,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",532.49
-19.835,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",532.38
-19.834,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",532.26
-19.833,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","532.15000000000009"
-19.833,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",532.2
-19.832,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","532.03000000000009"
-19.831,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","531.92000000000007"
-19.83,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","531.81000000000006"
-19.829,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","531.68000000000006"
-19.828,-42.14,"ECOVIAS RIO MINAS","BR-116-MG",531.57
-19.828,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","531.6400000000001"
-19.827,-42.14,"ECOVIAS RIO MINAS","BR-116-MG",531.46
-19.827,-42.139,"ECOVIAS RIO MINAS","BR-116-MG",531.45
-19.826,-42.139,"ECOVIAS RIO MINAS","BR-116-MG",531.32
-19.825,-42.139,"ECOVIAS RIO MINAS","BR-116-MG",531.25
-19.825,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",531.2
-19.824,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",531.08
-19.823,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",530.97
-19.822,-42.138,"ECOVIAS RIO MINAS","BR-116-MG",530.87
-19.822,-42.137,"ECOVIAS RIO MINAS","BR-116-MG",530.86
-19.821,-42.137,"ECOVIAS RIO MINAS","BR-116-MG",530.74
-19.82,-42.137,"ECOVIAS RIO MINAS","BR-116-MG",530.63
-19.819,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","530.5200000000001"
-19.818,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","530.43000000000006"
-19.818,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","530.40000000000009"
-19.817,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","530.29000000000008"
-19.816,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","530.17000000000007"
-19.815,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","530.06000000000006"
-19.814,-42.136,"ECOVIAS RIO MINAS","BR-116-MG",529.95
-19.813,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","529.90000000000009"
-19.813,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",529.84
-19.812,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",529.73
-19.811,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",529.62
-19.81,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",529.51
-19.809,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","529.40000000000009"
-19.808,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","529.29000000000008"
-19.807,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","529.18000000000006"
-19.806,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",529.07
-19.805,-42.136,"ECOVIAS RIO MINAS","BR-116-MG",528.95
-19.805,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",529.01
-19.804,-42.136,"ECOVIAS RIO MINAS","BR-116-MG",528.83
-19.803,-42.137,"ECOVIAS RIO MINAS","BR-116-MG",528.71
-19.803,-42.136,"ECOVIAS RIO MINAS","BR-116-MG",528.73
-19.802,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","528.58214285714291"
-19.801,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","528.43482142857147"
-19.801,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","528.53303571428569"
-19.8,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","528.31696428571433"
-19.8,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","528.36607142857144"
-19.799,-42.139,"ECOVIAS RIO MINAS","BR-116-MG","528.1991071428572"
-19.798,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","528.09107142857147"
-19.797,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","527.97321428571433"
-19.796,-42.138,"ECOVIAS RIO MINAS","BR-116-MG","527.90446428571431"
-19.796,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","527.8553571428572"
-19.795,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","527.74732142857147"
-19.794,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","527.63928571428573"
-19.793,-42.137,"ECOVIAS RIO MINAS","BR-116-MG",527.53
-19.792,-42.137,"ECOVIAS RIO MINAS","BR-116-MG",527.42
-19.791,-42.137,"ECOVIAS RIO MINAS","BR-116-MG",527.3
-19.79,-42.137,"ECOVIAS RIO MINAS","BR-116-MG","527.19999999999993"
-19.79,-42.136,"ECOVIAS RIO MINAS","BR-116-MG",527.18
-19.789,-42.136,"ECOVIAS RIO MINAS","BR-116-MG",527.06
-19.788,-42.136,"ECOVIAS RIO MINAS","BR-116-MG","526.93999999999994"
-19.787,-42.136,"ECOVIAS RIO MINAS","BR-116-MG",526.93
-19.787,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","526.81999999999994"
-19.786,-42.135,"ECOVIAS RIO MINAS","BR-116-MG","526.69999999999993"
-19.785,-42.135,"ECOVIAS RIO MINAS","BR-116-MG",526.66
-19.785,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","526.56999999999994"
-19.784,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","526.44999999999993"
-19.783,-42.134,"ECOVIAS RIO MINAS","BR-116-MG",526.39
-19.783,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","526.32999999999993"
-19.782,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","526.20999999999992"
-19.781,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","526.09999999999991"
-19.78,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","525.9799999999999"
-19.779,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","525.84999999999991"
-19.778,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","525.73046357615885"
-19.777,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","525.641059602649"
-19.777,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","525.60132450331116"
-19.776,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","525.482119205298"
-19.776,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","525.45231788079468"
-19.775,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","525.34304635761589"
-19.774,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","525.233774834437"
-19.773,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","525.1245033112582"
-19.772,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","525.0152317880794"
-19.771,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","524.90596026490061"
-19.77,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","524.78675496688732"
-19.769,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","524.73708609271523"
-19.769,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","524.65761589403974"
-19.768,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","524.54834437086083"
-19.767,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","524.42913907284765"
-19.766,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","524.31986754966886"
-19.765,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","524.20066225165556"
-19.765,-42.131,"ECOVIAS RIO MINAS","BR-116-MG",524.3
-19.764,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","524.09139072847677"
-19.763,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","523.97218543046358"
-19.762,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","523.83311258278138"
-19.762,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","523.94238410596017"
-19.761,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","523.6940397350993"
-19.761,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","523.77350993377479"
-19.76,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","523.5847682119205"
-19.759,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","523.47549668874171"
-19.758,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","523.35629139072842"
-19.758,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","523.346357615894"
-19.757,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","523.21721854304633"
-19.756,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","523.10794701986754"
-19.755,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","522.99867549668875"
-19.754,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","522.88940397350984"
-19.753,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","522.769696969697"
-19.752,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","522.65858585858587"
-19.751,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","522.54747474747467"
-19.75,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","522.43636363636358"
-19.749,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","522.32525252525249"
-19.748,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","522.20404040404037"
-19.747,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","522.09292929292928"
-19.746,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","521.98181818181808"
-19.745,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","521.911111111111"
-19.745,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","521.870707070707"
-19.744,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","521.75959595959591"
-19.743,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","521.64848484848483"
-19.742,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","521.53737373737374"
-19.741,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","521.42626262626254"
-19.74,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","521.31515151515146"
-19.739,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","521.20404040404037"
-19.738,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","521.08282828282825"
-19.737,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","520.97171717171716"
-19.736,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","520.860606060606"
-19.735,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","520.74949494949487"
-19.735,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","520.779797979798"
-19.734,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","520.63838383838379"
-19.733,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","520.51717171717166"
-19.732,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","520.40606060606058"
-19.731,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","520.29494949494949"
-19.73,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","520.17373737373737"
-19.73,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","520.24444444444441"
-19.729,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","520.06262626262617"
-19.728,-42.134,"ECOVIAS RIO MINAS","BR-116-MG","519.95151515151508"
-19.727,-42.134,"ECOVIAS RIO MINAS","BR-116-MG",519.90101010101
-19.727,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","519.78001752848377"
-19.726,-42.133,"ECOVIAS RIO MINAS","BR-116-MG","519.76003505696758"
-19.726,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","519.65013146362844"
-19.725,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","519.5402278702893"
-19.724,-42.132,"ECOVIAS RIO MINAS","BR-116-MG",519.43032427695
-19.723,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","519.31042944785281"
-19.722,-42.132,"ECOVIAS RIO MINAS","BR-116-MG","519.29044697633663"
-19.722,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","519.18054338299737"
-19.721,-42.131,"ECOVIAS RIO MINAS","BR-116-MG","519.10061349693251"
-19.721,-42.13,"ECOVIAS RIO MINAS","BR-116-MG","519.040666082384"
-19.72,-42.13,"ECOVIAS RIO MINAS","BR-116-MG","518.9207712532866"
-19.72,-42.129,"ECOVIAS RIO MINAS","BR-116-MG","518.90078878177042"
-19.719,-42.129,"ECOVIAS RIO MINAS","BR-116-MG","518.770902716915"
-19.718,-42.129,"ECOVIAS RIO MINAS","BR-116-MG","518.7309377738826"
-19.718,-42.128,"ECOVIAS RIO MINAS","BR-116-MG","518.63102541630155"
-19.717,-42.128,"ECOVIAS RIO MINAS","BR-116-MG","518.55109553023669"
-19.717,-42.127,"ECOVIAS RIO MINAS","BR-116-MG","518.491148115688"
-19.716,-42.127,"ECOVIAS RIO MINAS","BR-116-MG","518.37125328659079"
-19.716,-42.126,"ECOVIAS RIO MINAS","BR-116-MG","518.36126205083258"
-19.715,-42.126,"ECOVIAS RIO MINAS","BR-116-MG","518.22138475021916"
-19.714,-42.126,"ECOVIAS RIO MINAS","BR-116-MG","518.17142857142858"
-19.714,-42.125,"ECOVIAS RIO MINAS","BR-116-MG","518.10148992112181"
-19.713,-42.125,"ECOVIAS RIO MINAS","BR-116-MG","517.99158632778267"
-19.712,-42.125,"ECOVIAS RIO MINAS","BR-116-MG","517.87169149868544"
-19.711,-42.125,"ECOVIAS RIO MINAS","BR-116-MG","517.80175284837867"
-19.711,-42.124,"ECOVIAS RIO MINAS","BR-116-MG","517.7318141980719"
-19.71,-42.124,"ECOVIAS RIO MINAS","BR-116-MG","517.67186678352323"
-19.71,-42.123,"ECOVIAS RIO MINAS","BR-116-MG","517.56196319018409"
-19.71,-42.122,"ECOVIAS RIO MINAS","BR-116-MG","517.452059596845"
-19.71,-42.121,"ECOVIAS RIO MINAS","BR-116-MG","517.32217353198951"
-19.71,-42.12,"ECOVIAS RIO MINAS","BR-116-MG","517.30219106047332"
-19.709,-42.12,"ECOVIAS RIO MINAS","BR-116-MG","517.182296231376"
-19.709,-42.119,"ECOVIAS RIO MINAS","BR-116-MG","517.12234881682741"
-19.708,-42.119,"ECOVIAS RIO MINAS","BR-116-MG","517.01244522348816"
-19.708,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","516.992462751972"
-19.707,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","516.86257668711664"
-19.706,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","516.75267309377739"
-19.706,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","516.7426818580193"
-19.705,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","516.62278702892206"
-19.704,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","516.51288343558281"
-19.703,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","516.40297984224367"
-19.702,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","516.29307624890453"
-19.701,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","516.21314636283967"
-19.701,-42.116,"ECOVIAS RIO MINAS","BR-116-MG","516.17318141980718"
-19.7,-42.116,"ECOVIAS RIO MINAS","BR-116-MG",516.05328659071
-19.699,-42.116,"ECOVIAS RIO MINAS","BR-116-MG","515.9433829973708"
-19.698,-42.116,"ECOVIAS RIO MINAS","BR-116-MG","515.82348816827346"
-19.697,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","515.70359333917622"
-19.697,-42.116,"ECOVIAS RIO MINAS","BR-116-MG","515.773531989483"
-19.696,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","515.57370727432078"
-19.695,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","515.45381244522355"
-19.695,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","515.5437335670465"
-19.694,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","515.34390885188429"
-19.693,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","515.22401402278706"
-19.692,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","515.214022787029"
-19.692,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","515.10411919368971"
-19.691,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","514.98422436459248"
-19.69,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","514.87432077125334"
-19.689,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","514.76441717791408"
-19.689,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","514.80438212094657"
-19.688,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","514.65451358457494"
-19.687,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","514.60455740578448"
-19.687,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","514.5446099912358"
-19.686,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","514.43470639789666"
-19.685,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","514.32480280455741"
-19.684,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","514.21489921121827"
-19.683,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","514.10499561787913"
-19.682,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.99509202453987"
-19.681,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.88518843120073"
-19.68,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.77528483786159"
-19.679,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.66538124452234"
-19.678,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.5554776511832"
-19.677,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.445574057844"
-19.676,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.3356704645048"
-19.675,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.22576687116566"
-19.674,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.11586327782652"
-19.673,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","513.00595968448727"
-19.672,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","512.89605609114813"
-19.671,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","512.786152497809"
-19.67,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","512.66625766871164"
-19.669,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","512.5563540753725"
-19.668,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","512.44645048203336"
-19.667,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","512.3365468886941"
-19.666,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","512.226643295355"
-19.665,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","512.11673970201582"
-19.664,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","512.00683610867668"
-19.663,-42.118,"ECOVIAS RIO MINAS","BR-116-MG","511.89693251533743"
-19.662,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","511.77703768624019"
-19.661,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","511.6571428571429"
-19.66,-42.117,"ECOVIAS RIO MINAS","BR-116-MG","511.59719544259423"
-19.66,-42.116,"ECOVIAS RIO MINAS","BR-116-MG","511.53724802804561"
