snapshot_date;id;marcaId;marcaDescricao;modeloFamiliaId;modeloFamiliaDescricao;modeloId;modeloDescricao;modeloDescricaoReduzida;versaoId;versaoDescricao;corId;corDescricao;tipoTransmissaoId;categoriaId;categoriaDescricao;tipoTransmissaoDescricao;tipoCombustivelId;tipoCombustivelDescricao;anoModelo;anoFabricacao;odometro;preco;precoDe;desconto;cidadeId;cidadeDescricao;siglaEstado;siglaLoja;fotoUrl;pdpUrl;temFoto360;selo;maisProcurado;origem;selos;premium;blindado;type;brand;model;version_raw;manufacture_year;model_year;price;fuel;transmission;version;_brand_norm;_model_norm;_version_norm;fipe_brand;fipe_model;fipe_code;match_score;match_source;first_seen;last_seen;match_accepted
2025-10-15;286754;7;CHEVROLET;4;ONIX;3661;ONIX LT 1.0 12V FLEX 4P C/AR;LT 1.0 12V FLEX MANUAL;1;LONGITUDE;530;BRANCO SUMMIT;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2023;2022;86390;69690;;;4555;JOINVILLE;SC;VCJLE;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286754/general-motors-onix-lt-10-12v-flex-4p-car-2023-branco-manual-seminovo-286754-aee6afa5-287e-40f3-a6a5-071d00223cae-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-lt-10-12v-flex-manual-286754;;True;;1;[];;;hatch;chevrolet;onix;onix lt 1.0 12v flex 4p c/ar;2022;2023;69690;flex;mec.;onix hatch LT 1.0 12V FLEX 4P C/AR flex mec.;chevrolet;onix;onix hatch lt 1.0 12v flex mec;gm - chevrolet;onix hatch lt 1.0 12v flex 5p mec.;004517-9;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;286758;11;PEUGEOT;10;208;3929;208 HATCH LIKE 1.0 6V FLEX 4P C/AR;HATCH LIKE 1.0 6V FLEX MANUAL;1;LONGITUDE;581;CINZA ARTENSE;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2023;2023;55321;68390;;;5280;RIO CLARO;SP;VCRCL;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286758/peugeot-208-hatch-like-10-6v-flex-4p-car-2023-cinza-manual-seminovo-286758-a49d9dcb-8a9a-4252-a63f-9f46a0d71bd7-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/peugeot-208-hatch-like-10-6v-flex-manual-286758;True;True;;1;[];;;hatch;peugeot;208;208 hatch like 1.0 6v flex 4p c/ar;2023;2023;68390;flex;mec.;208 HATCH LIKE 1.0 6V FLEX 4P C/AR flex mec.;peugeot;208;208 hatch like 1.0 6v flex mec;peugeot;208 like 1.0 flex 6v 5p mec.;024264-0;0.8372;contains;2025-12-19;2025-12-19;1
2025-10-15;286764;7;CHEVROLET;4;ONIX;3704;ONIX PLUS LTZ 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO;PLUS LTZ 1.0 12V TURBO FLEX AUTOMATICO;1;LONGITUDE;530;BRANCO SUMMIT;8;11;SEDAN;AUTOMATICO;4;GASOLINA/ETANOL;2023;2022;83428;82190;;;3289;CURITIBA;PR;VCCWB;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286764/general-motors-onix-plus-ltz-10-12v-turbo-flex-4p-car--automtico-2023-branco-automatico-seminovo-286764-c3c5ed3a-29aa-4e1f-a35d-66f7dcc1eb03-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-plus-ltz-10-12v-turbo-flex-automatico-286764;True;True;;1;[];;;sedan;chevrolet;onix;onix plus ltz 1.0 12v turbo flex 4p c/ar - automático;2022;2023;82190;flex;aut.;onix sedan plus LTZ 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO flex aut.;chevrolet;onix;onix sedan plus ltz 1.0 12v turbo flex aut;gm - chevrolet;onix sedan plus ltz 1.0 12v tb flex aut.;004502-0;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;286766;10;HYUNDAI;30;HB20;3147;HB20 COMFORT PLUS FLEX 1.0;COMFORT PLUS FLEX 1.0 MANUAL;1;LONGITUDE;799;CINZA SILK;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;60347;74490;75190.0;700.0;5351;SÃO PAULO;SP;VCCTN;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286766/hyundai-hb20-comfort-plus-flex-10-2025-cinza-manual-seminovo-286766-15346572-4e83-4e5e-b7c9-6d897df97380-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20-comfort-plus-flex-10-manual-286766;True;True;;1;[];;;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;74490;flex;mec.;HB20 COMFORT PLUS FLEX 1.0 flex mec.;hyundai;hb20;hb20 comfortline plus flex 1.0 mec;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;0.9412;contains;2025-12-19;2025-12-19;1
2025-10-15;286771;7;CHEVROLET;4;ONIX;3703;ONIX PLUS LTZ 1.0 12V TURBO FLEX 4P C/AR;PLUS LTZ 1.0 12V TURBO FLEX MANUAL;1;LONGITUDE;1349;PRETO OURO NEGRO;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2023;2022;54037;79390;;;5351;SÃO PAULO;SP;VCRJF;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286771/general-motors-onix-plus-ltz-10-12v-turbo-flex-4p-car-2023-preta-manual-seminovo-286771-c40c9926-0122-4f2e-9f0a-217f06945e37-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-plus-ltz-10-12v-turbo-flex-manual-286771;True;True;;1;[];;;sedan;chevrolet;onix;onix plus ltz 1.0 12v turbo flex 4p c/ar;2022;2023;79390;flex;mec.;onix sedan plus LTZ 1.0 12V TURBO FLEX 4P C/AR flex mec.;chevrolet;onix;onix sedan plus ltz 1.0 12v turbo flex mec;gm - chevrolet;onix sedan plus ltz 1.0 12v tb flex mec.;004503-9;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;286777;10;HYUNDAI;46;HB20S;3140;HB20S COMFORT PLUS FLEX 1.0;COMFORT PLUS FLEX 1.0 MANUAL;1;LONGITUDE;449;BRANCO ATLAS;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2025;2024;59607;81990;;;5351;SÃO PAULO;SP;VCSPP;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286777/hyundai-hb20s-comfort-plus-flex-10-2025-branco-manual-seminovo-286777-e3c5ad47-e32b-41f6-b2c1-3b75ee915c94-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20s-comfort-plus-flex-10-manual-286777;True;True;;1;[];;;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;81990;flex;mec.;HB20S COMFORT PLUS FLEX 1.0 flex mec.;hyundai;hb20s;hb20s comfortline plus flex 1.0 mec;hyundai;hb20s comfort plus 1.0 flex 12v mec.;015239-0;0.9429;contains;2025-12-19;2025-12-19;1
2025-10-15;286787;3;FIAT;8;ARGO;3860;ARGO DRIVE 1.0 6V FLEX 4P C/AR;DRIVE 1.0 6V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;48846;73590;;;5351;SÃO PAULO;SP;VCCTN;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286787/fiat-argo-drive-10-6v-flex-4p-car-2025-branco-manual-seminovo-286787-af08ee8d-4739-467f-b8ca-737f939c9288-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-argo-drive-10-6v-flex-manual-286787;True;True;;1;[];;;hatch;fiat;argo;argo drive 1.0 6v flex 4p c/ar;2024;2025;73590;flex;mec.;ARGO DRIVE 1.0 6V FLEX 4P C/AR flex mec.;fiat;argo;argo drive 1.0 6v flex mec;fiat;argo drive 1.0 6v flex;001494-0;0.8977;contains;2025-12-19;2025-12-19;1
2025-10-15;286791;3;FIAT;19;TORO;4112;TORO VOLCANO 2.0 16V TURBO DIE 4X4 4P C/AR - AUTOMÁTICO;VOLCANO 2.0 16V TURBO DIE 4X4 AUTOMATICO;1;LONGITUDE;4;BRANCO;8;14;PICK-UP;AUTOMATICO;3;DIESEL;2023;2023;49968;137090;;;538;SALVADOR;BA;VCSPT;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286791/fiat-toro-volcano-20-16v-turbo-die-4x4-4p-car--automtico-2023-branco-automatico-seminovo-286791-1b6552dc-aed2-433d-a878-04a43d96be7d-2-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-toro-volcano-20-16v-turbo-die-4x4-automatico-286791;;True;;1;[];;;pick-up;fiat;toro;toro volcano 2.0 16v turbo die 4x4 4p c/ar - automático;2023;2023;137090;diesel;aut.;TORO VOLCANO 2.0 16V TURBO DIE 4X4 4P C/AR - AUTOMÁTICO diesel aut.;fiat;toro;toro volcano 2.0 16v turbo diesel 4x4 aut;fiat;toro volcano 2.0 16v 4x4 tb diesel aut.;001453-2;0.9512;contains;2025-12-19;2025-12-19;1
2025-10-15;286806;4;JEEP;131;COMMANDER;7137;COMMANDER OVERLAND 7L 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO;OVERLAND 7L 1.3 16V TURBO 270 FLEX AUTOMATICO;1;LONGITUDE;5;PRETO;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2023;2023;58740;188290;;;5351;SÃO PAULO;SP;VCNAU;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286806/jeep-commander-overland-7l-13-16v-turbo-270-flex-4p-car--automtico-2023-preto-automatico-seminovo-286806-54de0276-56c2-429c-8e4c-f5037d870bda-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/jeep-commander-overland-7l-13-16v-turbo-270-flex-automatico-286806;True;True;;1;[];True;;suv;jeep;commander;commander overland 7l 1.3 16v turbo 270 flex 4p c/ar - automático;2023;2023;188290;flex;aut.;COMMANDER OVERLAND 7L 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO flex aut.;jeep;commander;commander overland 1.3 16v turbo 270 flex aut;jeep;commander overland t270 1.3 tb flex aut.;017082-8;0.8852;contains;2025-12-19;2025-12-19;1
2025-10-15;286811;2;VOLKSWAGEN;41;POLO;4836;POLO TRACK 1.0 12V FLEX 4P C/AR;TRACK 1.0 12V FLEX MANUAL;1;LONGITUDE;1209;PRATA SIRIUS;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;53007;76990;;;5351;SÃO PAULO;SP;VCWPL;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286811/volkswagen-polo-track-10-12v-flex-4p-car-2025-prata-manual-seminovo-286811-5b253d5a-6427-48ed-b611-16f5bc1838f3-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-polo-track-10-12v-flex-manual-286811;True;True;;1;[];;;hatch;volkswagen;polo;polo track 1.0 12v flex 4p c/ar;2024;2025;76990;flex;mec.;POLO TRACK 1.0 12V FLEX 4P C/AR flex mec.;volkswagen;polo;polo track 1.0 12v flex mec;vw - volkswagen;polo track 1.0 flex 12v 5p;005540-9;0.8394;contains;2025-12-19;2025-12-19;1
2025-10-15;286813;10;HYUNDAI;30;HB20;3116;HB20 SENSE PLUS FLEX 1.0;SENSE PLUS FLEX 1.0 MANUAL;1;LONGITUDE;449;BRANCO ATLAS;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;51750;71390;;;2737;SANTO ANDRÉ;SP;VCSTA;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286813/hyundai-hb20-sense-plus-flex-10-2025-branco-manual-seminovo-286813-119e83c9-8078-434c-a5e3-d37f97b83a3f-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20-sense-plus-flex-10-manual-286813;True;True;;1;[];;;hatch;hyundai;hb20;hb20 sense plus flex 1.0;2024;2025;71390;flex;mec.;HB20 SENSE PLUS FLEX 1.0 flex mec.;hyundai;hb20;hb20 sense plus flex 1.0 mec;hyundai;hb20 sense plus 1.0 flex 12v mec.;015234-0;0.9286;contains;2025-12-19;2025-12-19;1
2025-10-15;286818;2;VOLKSWAGEN;17;T-CROSS;4080;T-CROSS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO;HIGHLINE 1.4 250 TSI 16V TOTAL FLEX AUTOMATICO;1;LONGITUDE;1338;PRETO NINJA;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2023;2023;91332;117690;;;4805;AMERICANA;SP;VCAMC;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286818/volkswagen-tcross-highline-14-250-tsi-16v-total-flex-4p-car--automtico-2023-preto-automatico-seminovo-286818-59df36d6-8e4b-45ac-9023-31d6d760ccd4-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-t-cross-highline-14-250-tsi-16v-total-flex-automatico-286818;True;True;;1;[];;;suv;volkswagen;t-cross;t-cross highline 1.4 250 tsi 16v total flex 4p c/ar - automático;2023;2023;117690;flex;aut.;T-CROSS HIGHLINE 1.4 250 TSI 16V TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.;volkswagen;t cross;t cross highline 1.4 250 tsi 16v total flex aut;vw - volkswagen;t-cross hig. 250 tsi 1.4 flex 16v 5p aut;005508-5;0.8619;contains;2025-12-19;2025-12-19;1
2025-10-15;286822;10;HYUNDAI;46;HB20S;3140;HB20S COMFORT PLUS FLEX 1.0;COMFORT PLUS FLEX 1.0 MANUAL;1;LONGITUDE;1193;PRATA SAND;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2025;2024;52134;84890;;;3661;RIO DE JANEIRO;RJ;VCVIL;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286822/hyundai-hb20s-comfort-plus-flex-10-2025-prata-manual-seminovo-286822-932e367e-d06b-4027-98ea-2aaaf57318ac-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20s-comfort-plus-flex-10-manual-286822;True;True;;1;[];;;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;84890;flex;mec.;HB20S COMFORT PLUS FLEX 1.0 flex mec.;hyundai;hb20s;hb20s comfortline plus flex 1.0 mec;hyundai;hb20s comfort plus 1.0 flex 12v mec.;015239-0;0.9429;contains;2025-12-19;2025-12-19;1
2025-10-15;286837;2;VOLKSWAGEN;21;VOYAGE;4182;VOYAGE 1.0 MPI 12V TOTAL FLEX 4P C/AR;1.0 MPI 12V TOTAL FLEX MANUAL;1;LONGITUDE;4;BRANCO;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2023;2022;86825;61390;;;5351;SÃO PAULO;SP;VCARD;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286837/volkswagen-voyage-10-mpi-12v-total-flex-4p-car-2023-branco-manual-seminovo-286837-beea8117-6936-4d20-b07e-26bd81923fc6-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-voyage-10-mpi-12v-total-flex-manual-286837;True;True;;1;[];;;sedan;volkswagen;voyage;voyage 1.0 mpi 12v total flex 4p c/ar;2022;2023;61390;flex;mec.;VOYAGE 1.0 MPI 12V TOTAL FLEX 4P C/AR flex mec.;volkswagen;voyage;voyage 1.0 mpi 12v total flex mec;vw - volkswagen;voyage 1.0 flex 12v 4p;005492-5;0.6402;contains;2025-12-19;2025-12-19;1
2025-10-15;286838;7;CHEVROLET;4;ONIX;3683;ONIX LTZ 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO;LTZ 1.0 12V TURBO FLEX AUTOMATICO;1;LONGITUDE;530;BRANCO SUMMIT;8;10;HATCH;AUTOMATICO;4;GASOLINA/ETANOL;2023;2022;78725;83090;;;977;GOIÂNIA;GO;VCSPG;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286838/general-motors-onix-ltz-10-12v-turbo-flex-4p-car--automtico-2023-branco-automatico-seminovo-286838-05cbb8c9-0597-4457-a9a4-e99f5ee6377c-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-ltz-10-12v-turbo-flex-automatico-286838;True;True;;1;[];;;hatch;chevrolet;onix;onix ltz 1.0 12v turbo flex 4p c/ar - automático;2022;2023;83090;flex;aut.;onix hatch LTZ 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO flex aut.;chevrolet;onix;onix hatch ltz 1.0 12v turbo flex aut;gm - chevrolet;onix hatch ltz 1.0 12v tb flex 5p aut.;004515-2;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;286841;2;VOLKSWAGEN;13;VIRTUS;3947;VIRTUS COMFORTLINE 1.0 12V 200 TSI TOTAL FLEX 4P C/AR - AUTOMÁTICO;COMFORTLINE 1.0 12V 200 TSI TOTAL FLEX AUTOMATICO;1;LONGITUDE;470;BRANCO CRISTAL;8;11;SEDAN;AUTOMATICO;4;GASOLINA/ETANOL;2022;2022;61159;91790;;;5351;SÃO PAULO;SP;VCBTN;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286841/volkswagen-virtus-comfortline-10-12v-200-tsi-total-flex-4p-car--automtico-2022-branco-automatico-seminovo-286841-bf0931f4-aaab-4c17-8a20-bcaccb4013aa-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-virtus-comfortline-10-12v-200-tsi-total-flex-automatico-286841;True;True;;1;[];;;sedan;volkswagen;virtus;virtus comfortline 1.0 12v 200 tsi total flex 4p c/ar - automático;2022;2022;91790;flex;aut.;VIRTUS COMFORTLINE 1.0 12V 200 TSI TOTAL FLEX 4P C/AR - AUTOMÁTICO flex aut.;volkswagen;virtus;virtus comfortline 1.0 12v 200 tsi total flex aut;vw - volkswagen;virtus comfort. 200 tsi 1.0 flex 12v aut;005485-2;0.8514;contains;2025-12-19;2025-12-19;1
2025-10-15;286843;3;FIAT;8;ARGO;3856;ARGO 1.0 6V FLEX 4P C/AR;1.0 6V FLEX MANUAL;1;LONGITUDE;451;BRANCO BANCHISA;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2023;2023;52675;65590;;;2656;JOÃO PESSOA;PB;VCJPA;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286843/fiat-argo-10-6v-flex-4p-car-2023-branco-manual-seminovo-286843-f54ee865-25fd-4a68-a423-ed9d3f87d9f4-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/fiat-argo-10-6v-flex-manual-286843;True;True;;1;[];;;hatch;fiat;argo;argo 1.0 6v flex 4p c/ar;2023;2023;65590;flex;mec.;ARGO 1.0 6V FLEX 4P C/AR flex mec.;fiat;argo;argo 1.0 6v flex mec;fiat;argo 1.0 6v flex;001509-1;0.8711;contains;2025-12-19;2025-12-19;1
2025-10-15;286846;7;CHEVROLET;4;ONIX;3663;ONIX LT 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO;LT 1.0 12V TURBO FLEX AUTOMATICO;1;LONGITUDE;1215;PRATA SWITCHBLADE;8;10;HATCH;AUTOMATICO;4;GASOLINA/ETANOL;2023;2022;54038;78890;;;901;APARECIDA DE GOIÂNIA;GO;VCAPG;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286846/general-motors-onix-lt-10-12v-turbo-flex-4p-car--automtico-2023-prata-automatico-seminovo-286846-beca73a8-8865-4c1e-b8e6-09d5b1444361-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-lt-10-12v-turbo-flex-automatico-286846;True;True;;1;[];;;hatch;chevrolet;onix;onix lt 1.0 12v turbo flex 4p c/ar - automático;2022;2023;78890;flex;aut.;onix hatch LT 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO flex aut.;chevrolet;onix;onix hatch lt 1.0 12v turbo flex aut;gm - chevrolet;onix hatch lt 1.0 12v tb flex 5p aut.;004514-4;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;286848;7;CHEVROLET;4;ONIX;3661;ONIX LT 1.0 12V FLEX 4P C/AR;LT 1.0 12V FLEX MANUAL;1;LONGITUDE;530;BRANCO SUMMIT;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;49904;74990;;;5351;SÃO PAULO;SP;VCWPL;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286848/general-motors-onix-lt-10-12v-flex-4p-car-2025-branco-manual-seminovo-286848-7a3473aa-5b7b-4fc3-9702-5abd45fbfbb0-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-lt-10-12v-flex-manual-286848;True;True;;1;[];;;hatch;chevrolet;onix;onix lt 1.0 12v flex 4p c/ar;2024;2025;74990;flex;mec.;onix hatch LT 1.0 12V FLEX 4P C/AR flex mec.;chevrolet;onix;onix hatch lt 1.0 12v flex mec;gm - chevrolet;onix hatch lt 1.0 12v flex 5p mec.;004517-9;1.0;contains;2025-12-19;2025-12-19;1
2025-10-15;286858;10;HYUNDAI;46;HB20S;3140;HB20S COMFORT PLUS FLEX 1.0;COMFORT PLUS FLEX 1.0 MANUAL;1;LONGITUDE;799;CINZA SILK;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2025;2024;80730;77690;;;4485;CHAPECÓ;SC;VCCCO;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286858/hyundai-hb20s-comfort-plus-flex-10-2025-cinza-manual-seminovo-286858-ad077aae-b0d9-4439-b5cc-8788746cfff3-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20s-comfort-plus-flex-10-manual-286858;;True;;1;[];;;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;77690;flex;mec.;HB20S COMFORT PLUS FLEX 1.0 flex mec.;hyundai;hb20s;hb20s comfortline plus flex 1.0 mec;hyundai;hb20s comfort plus 1.0 flex 12v mec.;015239-0;0.9429;contains;2025-12-19;2025-12-19;1
2025-10-15;286859;4;JEEP;1;RENEGADE;3353;RENEGADE LONGITUDE 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO;LONGITUDE 1.3 16V TURBO 270 FLEX AUTOMATICO;1;LONGITUDE;181;AZUL JAZZ;8;9;SUV;AUTOMATICO;4;GASOLINA/ETANOL;2025;2024;48923;142190;;;4485;CHAPECÓ;SC;VCCCO;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286859/jeep-renegade-longitude-13-16v-turbo-270-flex-4p-car--automtico-2025-azul-automatico-seminovo-286859-3ebc25e5-bf37-4822-b8cf-c14b93880974-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/jeep-renegade-longitude-13-16v-turbo-270-flex-automatico-286859;;True;;1;[];;;suv;jeep;renegade;renegade longitude 1.3 16v turbo 270 flex 4p c/ar - automático;2024;2025;142190;flex;aut.;RENEGADE LONGITUDE 1.3 16V TURBO 270 FLEX 4P C/AR - AUTOMÁTICO flex aut.;jeep;renegade;renegade longitude 1.3 16v turbo 270 flex aut;jeep;renegade long. t270 1.3 tb 4x2 flex aut.;017088-7;0.8292;contains;2025-12-19;2025-12-19;1
2025-10-15;286861;10;HYUNDAI;30;HB20;3147;HB20 COMFORT PLUS FLEX 1.0;COMFORT PLUS FLEX 1.0 MANUAL;1;LONGITUDE;799;CINZA SILK;2;10;HATCH;MANUAL;4;GASOLINA/ETANOL;2025;2024;48723;73490;;;4485;CHAPECÓ;SC;VCCCO;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286861/hyundai-hb20-comfort-plus-flex-10-2025-cinza-manual-seminovo-286861-15b54b1d-49fa-472e-8556-9101396e6785-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20-comfort-plus-flex-10-manual-286861;;True;;1;[];;;hatch;hyundai;hb20;hb20 comfort plus flex 1.0;2024;2025;73490;flex;mec.;HB20 COMFORT PLUS FLEX 1.0 flex mec.;hyundai;hb20;hb20 comfortline plus flex 1.0 mec;hyundai;hb20 comfort plus 1.0 flex 12v mec.;015245-5;0.9412;contains;2025-12-19;2025-12-19;1
2025-10-15;286868;10;HYUNDAI;46;HB20S;3140;HB20S COMFORT PLUS FLEX 1.0;COMFORT PLUS FLEX 1.0 MANUAL;1;LONGITUDE;799;CINZA SILK;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2025;2024;50057;80590;;;4485;CHAPECÓ;SC;VCCCO;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286868/hyundai-hb20s-comfort-plus-flex-10-2025-cinza-manual-seminovo-286868-e36ea6d5-acba-4cb8-b296-84f4a7ecb7fe-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/hyundai-hb20s-comfort-plus-flex-10-manual-286868;;True;;1;[];;;sedan;hyundai;hb20s;hb20s comfort plus flex 1.0;2024;2025;80590;flex;mec.;HB20S COMFORT PLUS FLEX 1.0 flex mec.;hyundai;hb20s;hb20s comfortline plus flex 1.0 mec;hyundai;hb20s comfort plus 1.0 flex 12v mec.;015239-0;0.9429;contains;2025-12-19;2025-12-19;1
2025-10-15;286882;2;VOLKSWAGEN;21;VOYAGE;4182;VOYAGE 1.0 MPI 12V TOTAL FLEX 4P C/AR;1.0 MPI 12V TOTAL FLEX MANUAL;1;LONGITUDE;470;BRANCO CRISTAL;2;11;SEDAN;MANUAL;4;GASOLINA/ETANOL;2023;2022;62874;65090;;;804;BRASÍLIA;DF;VCBSI;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286882/volkswagen-voyage-10-mpi-12v-total-flex-4p-car-2023-branco-manual-seminovo-286882-fc09a21c-9fa6-47cd-be76-ac3c34a58725-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/volkswagen-voyage-10-mpi-12v-total-flex-manual-286882;;True;;1;[];;;sedan;volkswagen;voyage;voyage 1.0 mpi 12v total flex 4p c/ar;2022;2023;65090;flex;mec.;VOYAGE 1.0 MPI 12V TOTAL FLEX 4P C/AR flex mec.;volkswagen;voyage;voyage 1.0 mpi 12v total flex mec;vw - volkswagen;voyage 1.0 flex 12v 4p;005492-5;0.6402;contains;2025-12-19;2025-12-19;1
2025-10-15;286918;7;CHEVROLET;4;ONIX;3704;ONIX PLUS LTZ 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO;PLUS LTZ 1.0 12V TURBO FLEX AUTOMATICO;1;LONGITUDE;1215;PRATA SWITCHBLADE;8;11;SEDAN;AUTOMATICO;4;GASOLINA/ETANOL;2023;2023;61531;82190;;;5092;LIMEIRA;SP;VCLIM;https://cdn-site-seminovos.localiza.com/prd/site/anuncio/286918/general-motors-onix-plus-ltz-10-12v-turbo-flex-4p-car--automtico-2023-prata-automatico-seminovo-286918-b9804bf0-3d8d-486c-a03c-46db51de998e-1-thumb.webp;https://seminovos.localiza.com/detalhes-carro/chevrolet-onix-plus-ltz-10-12v-turbo-flex-automatico-286918;;True;;1;[];;;sedan;chevrolet;onix;onix plus ltz 1.0 12v turbo flex 4p c/ar - automático;2023;2023;82190;flex;aut.;onix sedan plus LTZ 1.0 12V TURBO FLEX 4P C/AR - AUTOMÁTICO flex aut.;chevrolet;onix;onix sedan plus ltz 1.0 12v turbo flex aut;gm - chevrolet;onix sedan plus ltz 1.0 12v tb flex aut.;004502-0;1.0;contains;2025-12-19;2025-12-19;1
